0,0,0,7304,0
38101,0,0,21501,0
1284692,0,0,-25300,0
29414,3329,0,712,0
180986,0,0,3226,0
0,285,0,26452,3873
5621,0,121,-3757,0
0,0,50,3,0
0,0,3166,19,0
606873,0,216123,554,188041
149315,5088,19439,7237,0
0,0,0,0,0
12334,0,0,114,6002
1547794,164249,310580,8054,2106263
0,0,0,41266,1017233
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,26915,898,74202
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
315150,61685,0,-335,1107093
0,0,0,0,0
9957,2166,131,156,0
0,0,0,0,0
140746,129347,0,547,628044
1553,1770,0,3,0
467,374,0,29,0
269790,125687,44455,4532,72743
2350,0,268,1246,0
0,0,0,0,0
1,190,164,16,103
0,0,0,0,0
0,12605,42808,1392,380
141,1851,9418,130,0
5479,5747,83,29,502
65778,22805,0,0,0
436,149,0,0,0
138904,6190,0,1070,0
0,0,5302244,311,0
1231035,379920,277262,0,416842
697253,216209,160715,0,241623
0,0,0,0,0
468233,68853,18549,0,27887
248251,60817,16906,0,32057
174378,42780,5927,0,9035
287166,276756,5023,0,10374
17405,13106,994,0,1494
294517,237791,0,0,61310
139055,42442,0,0,0
574098,110306,116875,820,526598
440838,70222,0,0,0
140912,45723,0,0,0
537,4823,0,0,0
17,531,0,0,0
45909,42192,0,0,0
19710,14515,93996,0,0
8154,5781321,1244,0,0
987758,282,0,0,0
626406,205,0,0,0
463708,34554,0,0,0
