8920
1874
44576
975
11461
1978
67
76
1062
55352
11728
2772
5327
141665
1628
0
0
0
0
9
0
888
0
0
0
2028
0
27
0
2041
11
5
3336
50
0
1
0
223
21
31
54
1
296
9349
46650
28023
0
15223
4502
3113
4870
1116
6889
2363
17280
20182
3758
513
23
649
7000
99954
14920
6000
7931
