0,0,0,31839128,0
532949859,0,0,78466271,805788431
191691846,0,0,15648372,0
205982821,0,0,21661500,207561549
780114362,0,0,56291913,1121761
6862226,0,0,241793,1106
61974836,0,0,16042386,218019901
24871284,0,0,1653498,0
471550,0,0,16862,0
35833296,0,0,15347256,242044843
4858889,0,0,612016,0
6578990,0,0,640104,4027717
3173403,0,0,306532,0
23979625,0,0,8408667,102529905
44261,0,0,21306,1382749
511334247,0,54341451,117768388,1144511850
3818845,0,0,1712033,0
445254721,0,397891,23642097,117418772
278254,0,0,52592,5759116
20504010,0,0,1977885,6012109
501210255,0,0,12362,326274240
14588258,0,0,22387552,34294939
33940774,0,0,1221823,82830558
1623059,0,0,544,5470
398746866,0,0,16682172,0
1338269,0,0,364205,0
648600,0,0,144239,4566
10188530,0,0,1054149,58670
4173659,0,0,203470,0
93635418,0,1898156,7191691,730662
4038611,0,276658,1023026,22693839
3790630,0,0,1139283,361466
12546021,0,0,490938,16949387
0,0,0,2184793,29755528
1666906,0,107682,545670,3717645
4288350,0,119737,93760,193489
3688138,0,2453443,789985,17664
98932383,0,0,0,0
0,0,2021382854,0,0
1242805199,0,186913353,124370444,492909340
127620658,0,0,0,4465598
161448408,0,0,0,1690195
479931170,0,46596976,31005204,123524115
98749738,0,10349259,6886303,27296049
25284806,0,2435226,1620377,10663784
60828128,0,7749245,5156277,20435540
163223151,0,0,0,1896178
160380172,0,0,0,2355896
173165483,0,0,0,0
179350036,3087501856,0,0,0
22412212,250610623,0,0,0
568422846,0,0,0,0
6872152,0,0,0,1538
885304284,0,0,0,0
403570,0,0,0,87056
