19049,20408,27908,8369,4373,19876,57715,608,22944,7970,3143,3653,48,1933,72,62606,1542,6291,14193,24901,20031,415,73259,265,734,48113,1602585,174295,14897,272,3519,16770,803,292,2293,253,122,12270,4972,130,8501,977,77053,1471,863,1841,6556,42295,19739,177,772,25122,29944,197,7256879,59767,442848,177605,55807,375699,1085,37270,470503,4423,237,9232,91935,728000,18588,14236,1431,71,153239,21033,668,53734,1112,0,0,25019,0,397929,52282,358453
86939,82065,354522,48860,6684,158558,46349,1971,67341,22763,5229,26735,170,3242,53,33142,3599,85578,71836,20735,311369,58248,1282996,14803,6109,7984618,3645076,472008,16070,2290,22280,28384,518,107,30036,410,1063,8655,6409,476,6471,396,129093,267,17879,12527,6273,15454,6108,2250,9168,7568,6188,311,2334568,282858,2445568,475654,17416,234034,1666,2785,206017,2017,42418,49619,74540,645196,483800,59767,2771,55,120000,52920,1815,102920,2947,6483144,1185543,93004,778479,21572,13217,198970
281832,290360,1246850,219756,35681,487945,346693,6557,298287,100951,45147,117086,1018,12172,183,103600,11021,210370,192662,74025,721917,465144,2756134,91538,13479,26109854,14175052,2687516,50175,15660,165958,159074,2375,1033,52747,2839,9008,180771,12649,1027,19094,2591,802504,1755,49329,35039,17326,53141,23969,25501,8770,-989,47720,1731,5098936,810538,2410491,463128,50365,320251,5045,47436,860963,8670,69438,240377,153629,1824844,452255,131933,8752,359,1555797,184872,10633,500307,43847,0,0,99607,0,388596,31239,570203
614,440,970,57,679,7492,4551,430,13477,1291,2218,520,520,452,7,10283,283,7590,18904,2949,43484,4679,109522,8416,2684,2328183,38688,45386,3651,794,39,9560,12,7,29,105,150,678,2593,66,3140,148,15781,106,581,6573,3354,5571,1202,3936,1914,539,2133,67,515920,80745,544973,475072,15567,234,1167,167,150942,942,26030,13972,9975,595157,75873,13373,647,31,220015,25790,11,68997,21,610142,171529,15142,50616,9907,4371,40177
2144,821,5068,104,455,8777,5332,93,3861,2050,19,1100,23,304,4,1193,173,6462,16789,2848,20661,83,21719,6289,1643,1848153,305004,53391,527,446,52,7865,20,2,1,454,915,2897,608,46,760,-108,13771,27,63,1058,1039,1525,844,-12215,1996,19253,714,32,224840,30757,286212,19817,232,-101,37,-8,17271,-18,1703,11893,3641,38098,4021,5555,563,15,60862,12997,5,15629,7,0,0,5405,0,1135,1029,14670
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
