0,0,0,0,0,0,0,0,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31018,0,179,0,20,57,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14073,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,102,11,0,3629,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,23,2446,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,16,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,17540,21897,9112,0,0,0,0,0,0,0,0,0,0,0,10466,25,0,0,0,0,0,0,0,0,0,0,0,69222,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,4,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,16,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,7,23,54,0,0,0,0,0,300,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,14,6742,0,0,0,0,0,0,0,0,0,0,73740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082
0,0,0,0,1,3,5,136,0,306,352,3,0,0,0,0,0,0,9233,88,3,0,0,0,0,0,0,0,7435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3128
2382,1135,38225,5296,98,678,1214,39,1760,918,417,4,7,4,14,107,2836,30366,65951,99,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,2,1606,0,0,0,0,0,295,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288439,5805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319541,0,12156,13541,0,0,0,0,0,0,0,0,221323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334186,0,41192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88079,234287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,2126,1658,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10125780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437083,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,760,17,84,0,0,475,10,0,0,0,0,0,10951,1033,56,3,0,11,4,31,3,18,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,13817,27,931,0,0,0,691,6954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,84,0,1,3,149,2,1,5,1,0,1,5,0,19,0,1,0,0,0,0,0,10,0,0,0,0,0,0,422,70,0,23,154,0,0,0,0,0,5,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210,696,0,505,3410,6,216,0,0,1,40,148,253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36326,114,2,14,5706,8,3,23,2,22,1376,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,758,5119,3,118,0,0,0,187,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,676,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,149,3,7,0,0,40,1,0,0,0,0,0,245,0,0,0,2,2,1,4,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,63,426,1,25,117,1,0,11,136,221,0,0,0,0,0,1,0,3,0,0,0,0,0,0,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,267,0,0,495,5,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,13,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,39,64,432,2,57,1452,14,1,27,47,0,152,10,0,0,6937,0,0,0,0,0,0,0,0,0,507,587
0,2,7,1,0,1,1,11,2013,132,386,1,0,0,0,0,0,5,270,295,1,0,170,0,0,0,0,0,1,1,0,24,0,0,0,0,0,0,2095,2,12,0,105,0,4,0,12,156,114,0,6,1,62,0,5331,0,1406,2558,51,343,2,52,782,7,11,28,3220,295,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,10,0,4,1,1,4,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,1,0,0,0,0,0,0,16,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,92,0,286,0,0,0,1,17,67,0,0,1,204,0,495,0,314,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,235
18,0,0,0,0,0,0,0,11,1,1,25,0,5,0,12,0,7,11,18,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,11,0,14,3,13,1,3,1,19,19,29,0,1,22,8,0,854,0,126,36,4,26,0,4,12,0,0,0,1,322,2,1,0,0,10,14,0,36,1,0,0,86,0,5,0,0
0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,1255,0,0,0,0,0,18,0,0,0,0,0,0,0,158,4,1,6,0,1,1,0,0,0,2,155,19,3,0,0,7,7,0,17,0,0,0,57,0,1,9,0
8,0,2,0,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,244,0,71,3,0,1,0,0,1,0,0,0,0,222,3,1,0,0,17,1,0,3,0,0,0,0,0,226,0,17
0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41,9,0,0,1,10,0,7928,0,68,90,0,0,0,0,152,1,0,0,0,23,2,0,0,0,5,1,0,2,0,0,0,3,0,0,0,0
0,0,1,0,0,0,0,1,61,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,1,0,0,1,11,0,33,1,22,1,1,56,15,120,36,7,0,786,438,3,8634,0,1921,5109,590,3984,17,583,9290,87,0,0,1,679,22,4,3,0,117,45,1,114,2,0,0,73,0,0,1,0
2,22,49,14,3,8,15,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,15,103,30,0,0,0,48,0,32249,0,18,35,1,5,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,91131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,43,0,0,0,1,0,463,633,34,7,3,20,0,3,2,0,0,0,0,14,1,0,0,0,16,2,0,5,0,0,0,9,0,0,0,82
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,9,94,13,0,4,4,34,0,12468,0,320,21,7,48,1,30,98,1,0,0,0,172,4,1,0,0,45,6,0,15,0,0,0,19,0,0,0,1103
0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,1,17,0,20,0,42,1,0,6,14,170,85,4,1,217,1,0,2660,0,78,144,35,236,1,28,111,1,2,1,3,1285,77,16,3,0,139,67,2,170,4,0,0,80,0,0,1,9503
0,0,0,0,0,0,0,0,338,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,96,11,0,0,20132,305,12153,390,0,2,14,7667,8901,0,370,16222,7068,54288,1,0,774583,0,0,403025,0,0,0,0,0,0,35518,0,0,0,142902,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,4067
1175,623,2026,456,132,1365,380,13,389,136,53,171,2,13,0,531,25,261,470,44,2668,55,14619,44,83,98719,54940,5366,1100,2,1445,206,11,6,28,4,7,2019,67,1,63,15,5976,46,475,131,118,260,185,1,2,161,143,1,60219,761,4998,1015,333,2170,5,176,1752,16,1,766,3057,14527,179,66,5,0,1539,105,3,267,6,0,0,201,0,13428,387,1381
5547,2942,9562,2153,621,6443,1793,61,1834,641,249,805,11,63,2,2506,118,1232,2220,207,12592,261,69004,209,393,465965,259323,25330,5190,11,6822,973,53,28,134,17,31,9531,316,4,297,70,28207,219,2244,621,555,1229,875,4,8,762,677,4,284240,3590,23592,4793,1573,10244,24,829,8268,78,2,3617,14427,68571,845,311,25,1,7262,494,16,1262,26,0,0,947,0,63379,1829,6519
850,6144,17627,5853,771,2985,37423,21,1325,226,137,89,1,12,0,277,12,245,2155,11314,1291,27,16236,23,329,47271,26308,2897,528,5,692,176,12,5,32,4,4,978,146,2,551,11,3509,38,232,91,206,1767,1150,1,3,612,448,3,37049,364,70081,5675,184,1207,3,117,880,8,4,371,1466,14844,716,151,181,1,9830,758,24,1937,40,0,0,583,0,6430,200,29174
3,2,5,1,1,4,2,5,1,91,0,0,0,0,0,2,0,7,622,3202,27,1,1913,0,34,242,135,68,3,0,4,20,2,1,5,1,0,6,66,0,190,1,157,2,3,10,40,345,484,0,0,152,20,0,47399,2,1581,432,252,1705,0,15,4,0,4,2,7,1754,12,2,3,0,40,54,2,139,3,0,0,70,0,33,5,12423
57,30,98,22,6,66,18,1,19,7,3,8,0,1,0,26,1,13,23,2,129,3,708,2,4,4781,2661,260,53,0,70,10,1,0,1,0,0,98,3,0,3,1,289,2,23,6,6,13,9,0,0,8,7,0,2916,37,242,49,16,105,0,9,85,1,0,37,148,704,9,3,0,0,75,5,0,13,0,0,0,10,0,650,19,1566
0,0,0,0,0,0,0,11,0,36,0,0,0,0,0,0,0,1,263,40,0,0,30,0,2,5,3,7,0,0,0,2,0,0,0,0,0,0,2,0,11,0,8,0,0,1,2,20,9,0,0,22,1,0,479,0,1183,635,0,2,5,185,0,0,0,0,0,79,5,1,0,0,0,22,1,55,1,0,0,4,0,1,0,121
6,3,10,2,1,7,2,0,2,1,0,1,0,0,0,3,0,1,2,0,13,0,71,0,0,478,266,26,5,0,7,1,0,0,0,0,0,10,0,0,0,0,29,0,2,1,1,1,1,0,0,1,1,0,292,4,1574,5,2,11,14,493,8,0,0,4,15,70,1,0,0,0,7,1,0,1,0,0,0,1,0,65,2,7
74,39,128,29,8,86,24,15,971,417,88,11,0,1,0,34,2,21,766,30,173,4,16814,5,32,6254,3481,368,70,0,92,25,2,1,6,1,1,129,16,0,18,1,417,3,31,10,23,231,102,0,1,114,63,1,113898,48,13872,635,60,398,0,12,50601,476,5,53,194,6440,605,80,49,1,11046,2139,68,5466,113,0,0,481,0,851,27,3670
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,47,26,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,2,0,0,1,0,0,1,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1009
17,11,39,8,3,20,7,5,613,70,97,3,0,0,0,8,0,10,204,134,41,1,266,1,24,1401,780,104,16,0,21,17,1,0,3,0,0,32,33,0,125,1,125,1,8,6,22,95,70,0,0,73,2,0,855,11,1004,2386,3244,21919,50,1713,46967,441,30,12,44,525,5,56,1,0,228,34,1,86,2,0,0,14,0,191,6,407
0,0,0,0,0,0,0,1,331,0,0,0,0,0,0,0,0,0,12,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,42,11,0,0,5,4,0,13748,0,898,65,19,128,0,3,417,4,0,0,0,153,26,39,3,0,195,38,1,97,2,0,0,9,0,0,0,454
0,0,0,0,0,0,0,1,142,4,7,0,0,0,0,0,0,3,14,160,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,5,0,9,0,11,0,0,1,2,71,10,0,0,12,16,0,34609,0,1340,79,19,131,0,2,2064,19,0,1,0,267,20,30,2,0,12,61,2,157,3,0,0,53,0,0,0,228
0,0,0,0,0,0,0,26,4554,1153,483,1,0,2,0,4,0,0,1338,5555,3,0,44048,7,460,0,0,763,16,16,1,559,7,2,21,2,4,155,261,6,169,22,1614,12,12,71,302,4774,1314,5,6,2789,834,18,988542,0,227338,31772,1643,11104,68,2322,41027,386,238,131,40,436596,16201,3285,557,17,74183,9709,308,24805,513,0,0,31340,0,38,98,10712
82,14067,0,0,13,3987,7138,10,1370,369,448,16,0,10,0,0,0,259,1909,6656,119,2,20948,4,97,0,0,400,4,8,0,1021,9,3,27,3,0,12,161,2,459,6,777,11,10,29,114,3035,992,4,5,1845,680,4,371440,0,60921,2847,322,2177,9,316,6493,61,2,8,38,16982,28525,1945,491,12,42846,1083,34,2768,57,0,0,970,0,1,12,3268
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,46,1848,4931,244,5,0,0,0,0,0,12,0,0,0,52,4,1,10,1,0,6,234,0,29,3,70,1,1,4,35,6915,169,0,1,381,0,0,0,0,35431,23856,1403,9482,8,267,26641,250,3,12,0,43513,6225,25301,912,149,11780,11857,377,30293,627,0,0,313,0,0,8,6845
0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,22,0,0,0,517,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,2,0,0,6,10,0,7928,0,519,137,25,170,1,20,587,6,0,0,0,261,91,33,9,0,39,9,0,23,0,0,0,12,0,0,0,0
0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,170,0,67,40,3,18,0,1,54,1,0,0,0,74,12,40,2,0,19,19,1,50,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,3594,0,2,0,1,0,0,0,0,0,5,24,0,35514,6,764,0,0,316,0,0,0,209,0,0,0,0,0,2,85,1,22,4,92,0,10,21,236,287,368,4,13,1506,1101,4,389443,0,13606,20803,166,1122,21,705,7433,70,13,6,232,41933,5641,689,199,19,49987,10932,347,27930,578,0,0,18910,0,21,26,19
0,0,0,0,0,0,0,22,1089,84,300,1,0,1,0,26,1,130,2548,2810,11,0,52842,9,35,0,0,51,0,0,0,143,9,3,27,3,0,1,101,1,244,0,848,0,0,0,0,0,446,9,9,1573,2555,17,168070,0,14136,7956,1110,7499,37,1277,31010,291,43,32,32,0,1240,915,653,5,34618,1756,56,4487,93,0,0,4101,0,18,25,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77463,0,577,57,386,0,15,4002,38,0,19,7,4260,2853,497,37,3,67070,1924,61,4915,102,0,0,995,0,2,1,2803
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,20,13,0,0,1129,0,0,0,0,0,222,12,82,3,90,527,5,0,2,0,1519,558,89,57,1,0,434,14,1109,23,0,0,489,0,0,0,3267
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,145,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,1,27,0,0,0,0,4,133,8551,80,3,14,10,27109,1713,369,198,3,0,4148,132,10597,219,0,0,41345,0,52,3,1416
0,0,0,0,0,0,0,0,0,0,228,16,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,1,29,0,0,0,0,2,82,811,8,6,5,3,9079,155,31,41,0,1728,599,19,1531,32,0,0,72,0,0,3,2081
