100703
11460
15817
52652
6481
60801
101362
2864
95989
30828
9100
29792
3650
2127
35297
18825
126890
9370
24371
0
56960
690
44391
1769
793
5882
0
256
77
5049
961
43466
147779
55238
1182
39631
4536
15311
4810
8681
38159
9557
45890
0
512
7153
2036
309
34224
0






























































