ID,Sektor,Total_Kons,HCOAL,BCOAL,COKE,CRUDE,DIESEL,GASOLINE,JETFUEL,LFO,HFO,NAPHTA,OTHPETRO,NATGAS,OTHGAS,WASTE,BIOGASOL,BIODIESEL,BIOGAS,OTHRENEW,ELECTR,HEATPROD,NUCLEAR,HYDRO,GEOTHERM,SOLAR,WIND,OTHSOURC
27,Perikanan laut,5.912291784,0,0,0,0,1.030591071,2.240932668,0,2.601790869,0,0,0,0,0,0,2.27E-04,0.002083878,0,0,0.036666663,0,0,0,0,0,0,0
28,Budidaya Bandeng,0.413282747,0,0,0,0,0.072040678,0.15664633,0,0.181871145,0,0,0,0,0,0,1.58423E-05,0.000145668,0,0,0.002563084,0,0,0,0,0,0,0
29,Perikanan darat lainnya,8.560410829,0,0,0,0,1.492193431,3.244647757,0,3.767134563,0,0,0,0,0,0,0.000328146,0.003017248,0,0,0.053089683,0,0,0,0,0,0,0
30,Pertambangan Bijih logam,1866.887053,1075.464574,0.128448256,0,0,3.922965138,8.530154179,0,153.1262867,7.446679497,0,2.055634512,614.53667,0,0,0.000862693,0.007932323,0,0,1.666846033,0,0,0,0,0,0,0
31,Pertambangan dan penggalian lainnya,267.7155136,154.2238724,0.018419749,0,0,0.562561417,1.223241976,0,21.95863023,1.067869437,0,0.294782294,88.12584562,0,0,0.000123712,0.001137512,0,0,0.239029212,0,0,0,0,0,0,0
32,Industri Makanan dan Minuman,398.4961075,43.37578275,0.028893225,0,0,2.276509657,4.950076711,0,28.56820298,3.348397674,0,9.041272756,45.57064711,0,0,5.01E-04,0.004603153,0,246.5490496,14.78217128,0,0,0,0,0,0,0
33,Pengolahan Tembakau,19.42021734,2.113865386,0.001408076,0,0,0.110942896,0.241235896,0,1.392236211,0.163180039,0,0.4406153,2.220829399,0,0,2.44E-05,0.000224329,0,12.01526448,0.720390924,0,0,0,0,0,0,0
34,Industri Tekstil dan Pakaian Jadi,104.407363,24.00320038,0.015988873,0,0,1.063233445,2.311910736,0,19.66967526,1.22793339,0,0.504519755,40.64040782,0,0,0.000233814,0.002149882,0,1.785205532,13.18290407,0,0,0,0,0,0,0
35,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman
dari Bambu, Rotan dan Sejenisnya",108.0126792,0.115293745,0.02331549,0,0,4.036660118,8.777374248,0,8.699664158,0.395255155,0,1.281532915,49.52880034,0,0,0.000887695,0.008162217,0,19.07961916,16.06611397,0,0,0,0,0,0,0
36,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi
Media Rekaman",52.51426427,13.27908699,0.008998149,0,0,0.323979598,0.704466093,0,4.221469323,0.191795624,0,0.621857556,24.48479214,0,0,7.12E-05,0.000655094,0,0.734734515,7.942357947,0,0,0,0,0,0,0
37,"Industri Kimia, Farmasi dan Obat Tradisional",36.90113402,2.156084252,0.001436198,0,0,0.029725171,0.064634856,0,1.791291395,0.673550848,9.440237962,0.447384878,16.73005058,0,0,6.53681E-06,6.0105E-05,0,4.724999795,0.841671439,0,0,0,0,0,0,0
38,Industri pengilangan minyak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Barang Galian bukan Logam,597.0834343,324.84807,2.119599786,0,0,2.164489195,4.706497739,0,63.038858,20.23005909,0,13.26462976,125.7705086,0,0,4.76E-04,0.004376645,0,0.13852907,40.79734036,0,0,0,0,0,0,0
40,Industri Furnitur,38.3248077,1.090016112,0.000726075,0,0,0.615727527,1.338847162,0,1.262004558,0.057337134,0,1.259487614,21.81832383,0,0,1.35E-04,1.25E-03,0,3.803546256,7.077411017,0,0,0,0,0,0,0
41,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin
dan peralatan",190.0724388,5.405950693,0.003600981,0,0,3.053709588,6.640031887,0,6.258929879,0.284364345,0,6.24644706,108.208293,0,0,0.000671536,0.006174669,0,18.86374274,35.10052243,0,0,0,0,0,0,0
42,Listrik dan gas,307.4105484,66.16263378,0,0,0,0.03036546,0.066027111,0,33.80136735,16.02346366,0,0.535676509,81.50216479,0,0,6.67762E-06,6.13996E-05,0,2.4195E-08,4.159298046,0,0,5.67798788,98.85932383,0,0,0
43,Air bersih,16.82141551,3.620400015,0,0,0,0.001661589,0.003612984,0,1.849600959,0.876799256,0,0.029312062,4.459774676,0,0,3.65397E-07,3.35977E-06,0,1.32394E-09,0.227595575,0,0,0.31069784,5.409553354,0,0,0
44,Bangunan,3176.114471,0,0,0,0,82.97569808,180.4236013,0,238.1185435,86.92452686,0,2207.735832,63.80100122,0,0,0.018247051,0.167778707,0,295.2535224,20.69571946,0,0,0,0,0,0,0
45,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",112.0866495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Perdagangan Besar dan Eceran,538.3542288,0,0,0,0,76.59470223,166.5486683,0,52.4744126,12.14618078,0,32.26412007,6.219429071,0,0,1.68E-02,0.154876192,0,16.10236248,175.8326333,0,0,0,0,0,0,0
47,Restoran dan rumah makan,22.43279693,0,0,0,0,2.96251686,6.441741053,0,2.563641467,0.593402597,0,1.576266069,0.256422369,0,0,0.000651482,0.005990275,0,0.782717924,7.24944683,0,0,0,0,0,0,0
48,Hotel Bintang,7.040369044,0,0,0,0,0.929764223,2.021693258,0,0.804580101,0.18623506,0,0.494699563,0.080476283,0,0,0.000204463,0.001880004,0,0.245650289,2.275185801,0,0,0,0,0,0,0
49,Hotel Non Bintang,5.127005254,0,0,0,0,0.677081844,1.472256907,0,0.585919059,0.135621886,0,0.360254873,0.058605213,0,0,0.000148896,0.001369075,0,0.178889816,1.656857685,0,0,0,0,0,0,0
50,Angkutan Taxi,552.6009019,0,0,0,0,550.6207796,0,0,0,0,0,0,0.866754777,0,0,0,1.113367466,0,0,0,0,0,0,0,0,0,0
51,Angkutan darat,13572.0566,0,0,0,0,13523.42416,0,0,0,0,0,0,21.28777721,0,0,0,27.34466449,0,0,0,0,0,0,0,0,0,0
52,Angkutan laut,303.7189173,0,0,0,0,0,0,0,258.3481976,45.25901494,0,0.111704761,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0
53,Angkutan Sungai Danau dan  penyeberangan,1498.968038,0,0,0,0,0,0,0,1275.04633,223.3704026,0,0.551305356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Angkutan udara,2142.075656,0,0.00E+00,0,0,0,0,2142.075656,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0
55,Jasa penunjang angkutan,504.7723569,0,0,0,0,468.477411,0,0,1.654564497,0.38297979,0,1.017316154,1.103216641,0,0,0.00E+00,0.947271747,0,0,31.18959712,0,0,0,0,0,0,0
56,Informasi dan Komunikasi,38.76383985,0,0,0,0,26.25549267,0,0,1.22812773,0.284273052,0,0.755119659,0.348042808,0,0,0,0.05308919,0,0,9.839694738,0,0,0,0,0,0,0
57,Bank,45.45721141,0,0,0,0,7.514497722,16.33963645,0,3.896284251,0.901867607,0,2.395647262,0.491686555,0,0,0.001652501,0.015194482,0,2.46266E-05,13.90071996,0,0,0,0,0,0,0
58,Asuransi dan Dana Pensiun,2.098053135,0,0,0,0,0.346827599,0.754147129,0,0.179830903,0.041625214,0,0.11056981,0.022693528,0,0,7.62703E-05,0.000701293,0,1.13663E-06,0.64158025,0,0,0,0,0,0,0
59,Jasa Keuangan Lainnya,7.410255544,0,0,0,0,1.224983818,2.663623171,0,0.635156911,0.147018905,0,0.39052898,0.080152805,0,0,0.000269384,0.002476945,0,4.01454E-06,2.266040611,0,0,0,0,0,0,0
60,Real Estate,1.207358173,0,0.00E+00,0,0,0.034040555,0.074018292,0,0.191655227,0.044362174,0,0.117840047,0.025414766,0,0,7.4858E-06,6.88308E-05,0,0.001437065,0.718513729,0,0,0,0,0,0,0
61,Jasa perusahaan,3.955493322,0,0.00E+00,0,0,0.240602468,0.523169611,0,0.815661805,0.188800126,0,0.501513196,0.057561271,0,0,5.29105E-05,0.000486504,0,0.000301543,1.627343887,0,0,0,0,0,0,0
62,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",335.4497337,0,0.00E+00,0,0,45.39755773,98.71312978,0,50.26445145,11.63464409,0,30.90531587,3.317451254,0,0,9.98E-03,0.091794872,0,1.326058606,93.78934677,0,0,0,0,0,0,0
63,Jasa Pendidikan,8.104578909,0,0,0,0,1.934463689,4.206326833,0,0.162083012,0.037517134,0,0.099657442,0.026496203,0,0,0.000425405,0.003911529,0,0.884610074,0.749087589,0,0,0,0,0,0,0
64,Jasa Kesehatan dan Kegiatan Sosial,15.6961799,0,0,0,0,3.3864491,7.363545669,0,0.616586214,0.142720371,0,0.379110707,0.107771125,0,0,0.000744709,0.006847475,0,0.645552389,3.046852141,0,0,0,0,0,0,0
65,Jasa Lainnya,11.70810619,0,0,0,0,1.758722158,3.824191815,0,0.45602482,0.105555444,0,0.280388838,0.178437279,0,0,0.000386758,0.003556175,0,0.056152105,5.0446908,0,0,0,0,0,0,0
66,Kegiatan yang tidak jelas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
