0,0,0,830745,0
202549,0,0,763161,34210
550936,0,0,-144543,115706
606693,0,0,-208404,122829
253713,0,0,-43505,0
288893,0,0,-78382,24983
1290869,0,0,-424465,311093
66637,0,0,10768,188
552661,0,0,193098,7020
319988,0,0,-60627,904
597444,0,0,-117511,1698
136521,0,0,29292,336
401418,0,0,78502,988
219921,0,0,-96601,18702
0,0,0,610,26104
0,0,0,119239,20539
187082,0,0,-44319,2988
187735,0,0,-43114,2999
1406024,0,50938,-325270,25335
264816,0,8171,-77155,4064
243635,0,9741,-93536,18571
2431,0,0,-2448,289
113269,0,0,-109993,16905
99187,0,0,-95218,12892
40997,0,0,-22608,1487
133159,0,0,88711,36784
537433,0,0,-323753,31610
26832,0,0,7399,0
1279535,0,0,-384744,0
0,0,0,85699,10075219
358388,0,0,67968,716
4734060,0,0,1277388,124175
142026,0,0,563078,278741
182745,0,3327,-48575,145
140983,0,45981,-285636,5644
13360,0,0,-73411,0
50710,0,0,-68998,0
0,0,0,0,0
1070,0,1147,114650,837
-1309,0,0,-399,-303
61414,0,969714,-488775,997
579712,0,0,0,0
30458,0,0,0,0
0,0,6877864,0,0
637967,0,913056,0,44857
5247774,0,3254622,0,215451
1033641,0,0,0,46218
50579,0,0,0,42275
76146,0,0,0,25351
123046,0,9431,0,6204
870355,0,116409,0,107564
8116,0,2901,0,4872
270380,0,11032,0,21971
180329,0,301,0,76170
61487,0,5968,0,6751
67104,0,0,0,16267
814002,0,0,0,4014
29841,0,0,0,186
192819,0,0,0,655
1326413,0,0,0,0
15520,0,0,0,0
60243,11148151,0,0,0
370073,0,0,0,9462
190403,0,0,0,3736
146863,0,58547,0,5854
0,0,0,0,0
