0,0,0,0,0,0,0,0,0,0,2385.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.04,0,0,0,0,44.97,0,0,823626.56,20.34,0,434.24,29.8,46162.85,0,277.94,0,0,0,0,0,0,0,0,0,0,0,0,98.77,0,0,0,0,0,0,0,0,0,0,17.05,0,0,0,0,0,380.68,995.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19553.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69214.87,0,0,0,0,0,146.7,0,578005.49,0,0,0,0,0,0,0,0,286.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,203.14,0,0,0,0,0,0,0,0,124.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.97,5.63,0,276020.12,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,56.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.4,1.72,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.49,5423.83,0,3.85,31.86,0,1.22,0.25,10.9,166.83,0.07,0,0,0,0,0,0,0,0,0.56,0,0,35.7,0.85,0,0,0,0,0,0,0,0,0,0,5.68,0,0,0,0,1.19,5.3,2.87,0,0,0.13,0,0,0,0,0,0,2.37,0,0.22,0.02,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9777.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490592.51,146725.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35949.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290291.89,997.62,0,0,0,184.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7993.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,42.32,1.76,6.37,0.02,0.03,0,210.62,922581.18,622.56,0,0,0,0,0,0,0,0,0,884.42,9.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.12,83.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3826.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,0,0,0,0,29.35,8.23,0,0,0,0,0,412098.24,181010.67,16460.36,0,0,0,139577.03,0,0,19.71,0,0,0,0,0,0,0,0,0,0,0,44701.69,0,0,0,0,0,0,0,0,0,36.11,0,0,0,0,0,0,270.22,0,66.12,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.18,54771.74,0,0,0,6233.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91385.5,2.28,808.66,0,0,0,0,0,21.67,0,0,0,20616.83,4282.87,0,53724.09,1616.61,7956.51,641801.73,46942.06,1387.88,233580.69,104819.67,151.46,1.75,7289.13,0,7.87,0,5.02,1307.55,8281.77,0,4.54,854178.1,1866.78,0,41.19,0,31.9,0,2.26,0,3.08,3.49,0,4047.41,0,0,0,0,0,5491.81,6550.31,0,0,0,0,0,0,0,0,0,4059.38,961.27,1341.42,0,0,0
752.85,0,0,179.03,0,0,0,0,996.89,0,0,116.03,0,2.11,0,0,0,0,0,0,20284.76,741.78,0,0,0,0,0,7.24,0,0,0,1.44,1.19,0,23.49,0,10.07,465.83,0,622.71,3027.39,190.96,145.1,6.74,0.33,0,0.03,0,0,0,1082.11,0,0,71838,180.17,0.96,0,0,0.09,0,0,0,0,0,0,987.58,0,0,0,0,74.95,17.31,4250.48,0,160.56,0,0,0,0,0,0.01,0,5935.51,9888.78,1714.27,1751.38,4377.41,0
411643.97,85185.97,26440.2,9157.98,30726.24,41202.76,33808.86,71962.99,4849.85,7292.94,2798.43,248.27,1.22,1.17,13919.78,233.95,757.43,2354.66,14.24,4721.11,12559.19,2699.08,0,0,0,0,0,5794.58,0,0,0,155370.23,0,0,0,1103.47,0,23.48,0,0.06,0,5012.03,0,0,489.39,51.06,18.83,859.5,0,0,0.2,0,0,3104.35,0,0,0,0,0,0,0,0,0,0,0,468.14,0,0,0,0,0,915.03,24723.41,0,1298.66,298.76,0,0,0,0,0,0,6670.08,0,1207.84,245.94,0,0
0,3735.73,2419.69,94.88,11264.54,58507.84,7563.54,86915.2,166.4,227.86,0,0,0,0,30077.76,0,1611.94,0,0,0,40.2,1788.33,174534.58,0,0,23.9,1512.14,0,0,0,0,61908.68,0,0,0,103565.89,0,11831.04,2995.11,121.58,0,1584.05,0,0,0,0,0,0,0,0,0,0,0,17612.96,2.07,0,0,0,0,0,0,0,0,0,0,8.13,0,0,0,0,0,155953.64,1911618.16,0,0,498.31,0,0,0,0,0,4.56,72388.5,0,22970.72,0,0,0
841.03,315.1,73.09,41.77,27.94,0,41.04,33.85,51.77,189.98,956.27,131.66,26.85,2.9,551.12,138.62,416.6,0,11.06,641.32,4454.94,468.75,0,19705.51,18.44,43.68,87.59,0,39.48,0,2479.43,5656.3,22396.25,0,0,0,0,17460.49,1190.06,0.26,4475.4,0,0,44.72,0.38,0,0.04,0.57,8323.22,1075259.49,287303.57,3759.89,0.14,350.76,437.46,0,8.51,0,3784.99,0,126.82,0,52.7,3.01,393.03,1151.08,0,0,223772.81,1152836.69,1107.17,115.96,7991.86,320.65,0,0,0,0.01,0,0,0,78.47,651.75,283.78,14.42,0.61,1030.66,0
0,0,0,0,6.88,0,0,0,0,74.88,0,24.96,0,0,0,0,0,0,0,0,0.01,2.13,0,2561.72,22.65,772.36,522.35,0,0,0,0,0,0,0,0,0,0,1285.43,362.36,1.21,0,0,0,0,0.26,0,0.27,0,28777.3,11557.89,682003.44,102.01,0,27672.46,625.25,0,0.01,0,0,0,0,0,19.69,0,0,1083.95,0.94,0,627.25,0,0,428.36,1609.81,0,0,0,0,0,0,0,0,1.9,0,0,0,3.69,9200.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.42,0,0,0,0,0,0,0,3062.68,0,0,0,0,0,859246.85,68.36,0,391.44,430.18,0.45,4176.82,1177.37,151.68,0,0,0,0,0,0,0,0,0,0,0,0,0,977.49,0.01,0,0,0,0,0,0,0,0,0,0,1235.69,0,0,0,0,0,11128.02,67708.12,0,0,157.68,0,0,0,0,0,0.37,7870.7,0,1356.07,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.59,124378.98,26.81,0,0,0,334108.59,37.14,0,0,389.22,0,8025.11,2261.15,2088.01,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,1171.97,0,0,0,0,0,9568.92,129679.77,0,0,332.99,0,0,0,0,0,341.37,12300.94,0,5354.03,1.7,0,0
197916.74,33721.93,8518.44,773,1.32,2950.65,3.13,1238.59,2130.3,3439.79,264.11,248.32,24.39,2.8,491.58,116.75,126.47,110.45,6.1,4601.38,250.86,1117.01,6300.68,3732.17,477.72,253.66,469.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.36,45.39,0,0,0,0,0,0,0,0,0,7004.87,0,0,0,0,0,47418.01,13368.3,9.22,0,0,0,0,0,17.79,0.04,0,0,0,0,0,0,26792.72,31.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314.63,1.58,0,0,0,0,0,0,0,0,0,0,10.97,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.87,847.6,0,0,0,0,2.85,1.78,12.57,0.45,1637.69,17111,0.15,0.54,10.53,548.96,4048.31,16.22,27.67,3.06,293.59,15.57,66.7,0,85.74,15581.66,220988.2,6.76,11637.88,202.66,5238.1,1307.67,2832.3,3866.14,28.67,28.94,5.4,42273.02,0,0,303.26,0,0,767.91,177.11,0,0,0,0,0,0,0,0,3759.98,1567.9,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.62,0,307.39,202.82,0,0,830.81,456710.74,37408.52,22683.26,0,128.23,124.4,0,20779.18,0,0,2008732.71,3832527.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.49,4649.22,0,0,0,10159.13,0,0,0,0,486969.94,510.34,0,41.86,89185.63,721.14,176469.33,43715.79,218139.34,75.81,29316.68,0,0,417.16,0.41,6.73,221.51,1283792.53,0,0,0,0,1501.91,4.68,0,5.11,0.18,0.02,0,0,0,0.76,0.01,0,2688.77,0,0,0,0,0,138995.9,1455565.78,0,0,13291.36,0,0,0,0,0,0,132499.22,0,16954.1,3384.67,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480.76,12768.65,283.52,0,0,0.29,2.49,0,0,0,0,76543.19,6818321.74,0,303.82,58860.55,0,335225.44,91052.25,98796.41,21.67,6.69,0,0,0,0,0,0,0,661.61,0.01,0,0,19066.76,263.66,0,0.01,0,0,0,0,0,0,0,0,29,0,0,0,0,5714.51,22369.15,112817.29,0,0,1235.82,0,0,0,0,0,0,5636.17,0,162.22,121.82,47.86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5864.76,85295.26,0,0,0,16554.97,85.84,0,0,0,33.84,0,2554950.73,587698.39,80965.7,0,452866.97,127674.27,198974.47,0,430.19,0,0,0,0,0,0,0,0,0,0,0,134359.83,0,0,0,0,241.88,0,0.95,0,0,0,0,0,0,0,0,0,0,226058.4,2196193.74,0,0,21853.66,0,0,0,0,0,0,549558.51,0,187963.13,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.66,0,0,0,0,1.6,0,0,0,0,22251.82,593.97,0,13963.21,2185107.95,2677.45,373431.67,101974.59,328499.63,535445.33,8312.41,371.28,498.05,27748.52,258712.33,711.9,2950.05,28.75,61517.1,1031.21,11033.12,3049.6,1828.73,1000.05,0,26.93,0,0,0,0,0,0,0,0,1591.5,0,0,0,0,27623.22,20008.28,408251.03,0,0,6825.52,0,0,0,0,0,0,25487.04,0,2097.67,0,2394,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.89,0,0,81.87,7707.22,0,1346.06,340.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16989.9,27829.18,428161.31,0,0,31058.18,0,318.59,1316.08,0,0,0,35212.37,0,355.11,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312954.66,6095.84,209.72,0,322.31,53970.07,0,0,0,0,0,0,0,0,0,0,0,12.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17548.5,704944.83,546.33,0,3782.38,137.67,0,0,0,0,0,1195.67,0,107.35,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.06,0,0,0,0,0,0,1619.26,4989.66,0,0,0,0,115361.12,2294.94,0,573.87,162654.96,65104.82,1009065.61,83022.58,50702.05,35507.17,222859.49,5103.61,532.7,621.49,1072.8,58.75,9899.95,0.03,0,0,0,0,90918.53,815.95,0,7.2,0,0,0,0.15,0,0,307.97,0,0.04,0,0,0,0,4651.86,32135.29,748563.92,1432.26,4132.18,13036.98,173.13,92.01,0,162.34,550.85,20.97,41764.12,0,20518.89,569.21,2.17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.87,944.71,0,0,0,0,14721.55,5.27,0,79.67,25032.26,9043.49,26587.87,4140.22,5865.85,6728.53,18246.06,660.79,101.01,108.65,120.19,11.04,1875.99,0,0,0,0,0,8725.07,145.98,0,1.2,0,0,0,0.07,0,0,58.39,0,0.01,0,0,0,0,880.13,2022.11,29034.38,226.64,3.1,650.78,5.73,17.52,0,30.57,103.25,3.99,4765.87,0,95.83,29.92,0.42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69252.78,144181.52,6689205.37,0,0,8376.34,177724.89,2673.09,0,0,0,0,0,0,0,0,0,0,0,62194.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.61,123260.12,0,0,47555.9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.53,0,0,0,0,0,0,0,0,0,216814.44,0,0,1882.44,565350.86,760.05,951613.66,32337.31,6257.27,847734.88,670194.6,30580.06,1621.43,0,0,0,0,0,0,0,0,0,204766.93,159.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29169.81,1175371.37,3338.68,0,15978.98,0,0,0,0,0,0,61568.2,0,5721.48,681.43,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.17,0,0,3.6,7917.65,0,1744.04,66.72,0.01,3292.15,44644.94,0.01,0.44,0,2.24,0.68,1.75,0.01,0,1.78,0.8,0,2863.77,13.09,0,0,0,0.02,0,0,0,0,0.11,0,0.01,0,0,0,0,6975.48,7615.32,444564.26,1778.85,0,6987.06,1280.51,819.56,0,1288.47,415.83,32378.51,2377.99,0,100.45,2833.37,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323524.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97133.44,419306.91,0,0,11506.74,1722.14,0,0,0,316.28,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755921.76,8402.74,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38,27.37,0,0,0,0,0,1316.22,0,0,0,8.45,180.83,46.22,0.18,0,0,0,0,535648.96,5576973.96,162251.38,24230.03,29116.77,820.11,9236.41,630.14,222.06,1543.29,1023.81,0,41471.44,21193.54,1011.43,68.67,16.06,0,1344.2,546.69,1.09,2536.85,0,0,132.12,2572.87,0,0,0,0,0,0,0,0,0,0,0,0.54,186.28,0,285.28,1.85,840.27,0
0,0,0,0,202.67,1841.09,1548.43,249.78,0,0,0,727.09,0,0.76,227.54,0,44.63,0,16.82,0,1.71,108.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2,23.26,0,2472.06,0,0,0,120329.69,1449238.52,241033.05,1847290.95,107956.38,577.59,120683.06,0,1826.29,3720.51,626.83,2.67,8449.61,1116.27,6.86,0,135.71,0,408.75,26.58,636.98,28532.56,0,0,0,0,433532.2,4883.62,46649.72,1237.96,14934.65,2223.46,206.27,109.41,1086.8,0,0,3833.23,72811.02,19750.76,35.52,212.91,41856.82,0
8447.39,235.63,267.16,1770.52,3312.6,14585.76,546.5,10120.53,64.55,125.66,3150.02,278.68,118.36,4.55,1298.8,291.24,1801.23,1841.13,21.11,6420.96,12348.84,39.91,0,1963.18,361.16,59.04,118.17,97.59,3440.23,0.07,332.48,4010.6,0,15706.95,965.48,38.96,31.63,272.29,3.1,2.8,18852.47,62.6,108.8,6.62,7371.05,107623.36,17437.91,83296.72,51193.47,6007.7,8364.36,1317.92,798.03,710.12,90.39,1.15,5677.7,814.1,21.57,0,94.42,0.6,556.86,1777.78,1714.36,1044.15,19.02,0,10905.57,21640.7,171725.34,7327.75,45327.15,1298.1,3105.94,2627.97,30.36,47.86,844.43,312.4,718.26,1894.42,36445.43,9064.2,2746.7,144.22,15766.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.61,0,0,0,0,0,0,0,0,0,0,0,0,36.36,0.13,0.7,0,0,0,433.03,86.02,0,47.81,0,0,21.21,0,0,0,1469.42,448.41,2382.45,21721.81,0.07,0,119.07,0.02,0,0.56,0.89,0.29,0.48,1569.34,0,0,0,0,3.35,0.02,0,67.52,253.88,138.4,0,0,145238.44,10088.67,110508.65,0,30084.96,533.83,151.43,3098.25,528.31,76.13,95.54,7730.31,60480.05,5071.43,91.47,31.37,23164.23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,310.61,480.77,0,0,0,0,2.29,243.1,1.31,0,204.51,0,0,0,2705.33,3081.08,5114.89,152383.07,2836232.5,1183.6,24382.8,1416.75,0,391.25,239.94,0,1283.73,27113.49,1040.01,0,330.03,1.45,1074.1,3768.81,3715.59,7325.47,344,483.67,150.91,8675.33,31050.67,0,7253.05,0,5282.47,5769.69,236.01,307.14,13382.87,0,0,20716.22,195407.3,7174.96,61.71,167.94,64913.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,36.99,0,0,5.99,0,0,0,0,68.5,157.06,22431.8,0,1349.32,0,0,0,0,0,0,439.3,0,3.32,29542.8,0,0,0,2841.7,14024.72,1149.26,0,33957.4,3707907.04,3917281.48,2477.86,1.38,0.02,723.43,110.95,798.42,1706.65,7931.65,0,236.28,0,18135.81,7653.89,8300.46,77186.89,0,0,1946595.17,5018569.55,0,0,0,0,0,0,0,91.38,0,0,0,0,22361.76,7245.38,0,40.91,6836.6,0
0,782.79,460.65,52.64,2016.18,8453.8,14145.93,11198.94,0,0,1805.71,21.01,0,1.11,17932.19,151.94,1645.66,2217.56,944.81,6940.75,0,1.06,3763.34,0,0,1729.35,1178.2,56.01,3276.96,0,2517.39,7061.26,2091.76,2059.91,3854.86,1096.93,368.1,8317.25,291.18,164.33,13066.59,12533.88,512.74,2533.13,1085.41,4456.05,622.45,39.54,2177.55,56656.56,775786.7,1140.53,170.31,430.28,195.65,13.75,349.64,1604.96,1768.53,0,147.09,0,688.02,702.22,240.65,15348.34,0,0,29448.01,49685.56,485645.57,287.4,4636.99,0,2969.53,0,65.2,748.07,688.24,72.62,30.55,1563.82,25356.18,1082.14,67.9,138.2,6686.55,0
0,0,0,129.77,23.31,2067.42,2.15,428.98,0,0,93.19,29.39,11.95,0.37,322.64,35.63,70.05,499.95,0.52,41.71,239.92,34.65,1115.45,511.9,522.25,43.98,156.89,48.12,18.65,0.27,341.71,2616.77,37.92,195.25,139.28,1310.54,1192.92,7133.37,361.6,3.82,859.37,6476.55,919878.17,4386.09,3308.38,4323.93,707.54,1362.23,10708.49,4872.54,5790.21,175446.09,150938.29,17505.15,608.18,8.82,169,5381.53,1828.38,958.51,670.27,33.56,456.01,4442.88,303.46,1718.77,201.1,209.5,5380.96,48384,318089.52,125.35,4434.93,364.27,10627.72,709.89,25.24,217.73,877.51,3778.21,8239.74,8643.43,344981.95,29590.48,228.51,895.12,2165.55,0
0,0,0,0,0,0,2.25,0,0,0,98.31,17.66,3.99,0.14,97.68,17.11,10.9,152.34,0.55,0,0.11,5.12,117.57,854.81,261.44,3.01,100.83,0,4.29,0.06,190.25,747.07,1.48,368.1,1098.14,2156.39,0,1299.55,134.26,0.22,505.47,12738.85,137884.33,279.97,341.73,18242.2,324.95,964.59,389.88,181.97,1084.63,266.85,3100.19,5482.32,232.77,13.49,38.97,321.28,1.71,46.89,148.91,11.87,53.57,785.99,13.86,403.12,5340.31,468.46,13088.8,54840.79,403583.8,118.15,50991.11,2597.1,19871.53,1238.12,1580.08,1620.03,47443.91,7830.06,20162.72,7099.91,843252.71,100445.8,195.94,613.28,1562.41,0
0,0,0,0,0,0,0,0,0,0,0,54.68,0,0,17.5,0.47,3.78,0,3.35,0,82.91,6934.24,291055.58,0,0,1480.23,41015.62,1799.97,66.73,0.05,107.05,12160.67,14704.31,4581.81,215.65,860.75,675.55,5460.16,106.69,91277.46,5437.46,6454.71,100.32,34.18,466.04,4142.09,577.68,366.54,2343.42,1685.28,998.6,501.13,167.27,1123727.77,3124.87,38.5,1786.29,14579.76,3602.12,0,389.5,364.95,166.11,1189.14,69.28,754.36,0,0,525.46,1900.15,166684.72,9404.67,149481.88,3196.61,45171.63,8563.91,216.55,925.16,1246.78,918.83,2172.08,4092.93,664127.47,10099.57,144013.26,2343.3,56941.12,0
1237819.38,209705.95,45945.95,10069.3,61405.83,246323.51,19322.51,95184,10448.96,37314.8,35619.86,18694.43,5115.54,98.3,164934.17,25575.53,30538.66,12541.38,2138.06,100814.88,33594.12,0.01,0,767.46,298.22,62.5,1673.52,0.88,27.11,0.43,24251.14,14337.56,23576.81,200.99,510.02,6081.52,115.8,34933.72,7135.77,11182.56,96768.16,35559.59,230037.59,1334.46,320737.9,1355805.8,12459.77,15621.08,70748.2,176237.72,90142.56,50275.23,51330.48,360263.38,51962.26,4873.89,169566.14,593579.03,106046.08,543.1,3936.97,6340.16,29808.92,60639.38,3602.65,15765.44,969.78,25333.54,63951.16,118163.92,77577.92,310.43,37444.16,215.85,9283.25,1848.51,86.16,183.52,161.38,691.38,1085.84,4598.7,334565.83,54977.39,2149.63,1544.51,18528.92,0
