ID,Sektor,Total_Kons,HCOAL,BCOAL,COKE,CRUDE,DIESEL,GASOLINE,JETFUEL,LFO,HFO,NAPHTA,OTHPETRO,NATGAS,OTHGAS,WASTE,BIOGASOL,BIODIESEL,BIOGAS,OTHRENEW,ELECTR,HEATPROD,NUCLEAR,HYDRO,GEOTHERM,SOLAR,WIND,OTHSOURC
12,"Industri Makanan, Minuman dan Tembakau",4381.726741,476.9452539,0.317700009,0,0,25.03172065,54.42934846,0,314.1261773,36.81783423,0,99.41473922,501.0792309,0,0.00E+00,0.005504685,0.050614696,0,2710.968924,162.5396936,0,0,0,0,0,0,0
13,Industri Tekstil ,14562.65576,3347.947257,2.230115228,0,0,148.2989535,322.4634666,0,2743.510627,171.2711704,0,70.37001331,5668.491688,0,0.00E+00,3.26E-02,0.299863783,0,248.9990446,1838.740952,0,0,0,0,0,0,0
14,Industri Pakaian Jadi,1298.251749,298.467426,0.198813392,0,0,13.22075992,28.74741849,0,244.5822745,15.26871885,0,6.273443137,505.3425259,0,0,0.002907356,0.026732671,0,22.19811073,163.9226179,0,0,0,0,0,0,0
15,"Industri Kulit, Barang dari Kulit",212.7043201,0.375775215,0.000250309,0,0,8.829624659,19.19926817,0,35.3886563,2.209233865,0,0.907705693,109.5685163,0,0,0.001941708,0.017853697,0,0.663743638,35.54175061,0,0,0,0,0,0,0
16,Industri Alas Kaki ,7829.581787,13.83217219,0.009213806,0,0,325.0158171,706.719263,0,1302.645751,81.32123136,0,33.41237243,4033.183994,0,0,0.0714737,0.657189213,0,24.43220285,1308.281106,0,0,0,0,0,0,0
17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",569.5684552,0.607962699,0.122946375,0,0,21.28596647,46.28452445,0,45.87474648,2.084244831,0,6.757731854,261.1734336,0,0,0.004680962,0.043040698,0,100.6099404,84.71923649,0,0,0,0,0,0,0
18,Industri Kertas dan Barang dari Kertas,7274.592995,1839.499315,1.246477907,0,0,44.87961028,97.58689709,0,584.783422,26.56868796,0,86.14346371,3391.781259,0,0,9.87E-03,0.09074757,0,101.7798618,1100.223383,0,0,0,0,0,0,0
19,Industri Percetakan dan Reproduksi Media Rekaman ,144.8059991,36.61655523,0.024812038,0,0,0.893360881,1.942537286,0,11.64053408,0.528868819,0,1.714747524,67.51584237,0,0,0.000196458,0.001806396,0,2.02600126,21.90073676,0,0,0,0,0,0,0
20,Industri Kimia,18503.0916,1081.111068,0.720143441,0,0,14.90489572,32.4094286,0,898.1953985,337.7341472,4733.556092,224.3292407,8388.838627,0,0,3.28E-03,3.01E-02,0,2369.2254,422.0337437,0,0,0,0,0,0,0
21,"Industri Farmasi, Produk Obat Kimia dan Obat Tradisional",158.5719493,9.265148395,0.006171647,0,0,0.127735322,0.277749599,0,7.697556615,2.894389933,40.56669192,1.9225071,71.89255297,0,0,2.81E-05,0.000258284,0,20.30431985,3.616839545,0,0,0,0,0,0,0
22,"Industri Karet, Barang dari Karet",5910.260346,68.14621689,0.045393163,0,0,203.028449,441.4681017,0,582.3254707,26.45701492,0,581.1640799,3017.526915,0,0,4.46E-02,0.41052804,0,10.82048141,978.823048,0,0,0,0,0,0,0
23,Industri Barang dari Plastik,625.7927726,17.798503,0.011855836,0,0,10.05400574,21.86158073,0,20.60684394,0.93623859,0,20.56574562,356.2640019,0,0,0.00221096,0.020329423,0,62.1068154,115.5646415,0,0,0,0,0,0,0
24,Industri Barang Galian bukan Logam,9903.379524,5388.013702,35.15622761,0,0,35.9007749,78.0631829,0,1045.578724,335.540967,0,220.0105634,2086.062028,0,0,7.89E-03,7.26E-02,0,2.297678817,6.77E+02,0,0,0,0,0,0,0
25,Industri Besi Dan Baja Dasar,2783.403371,1346.347605,0.776991724,0,0,11.67345713,25.3829401,0,222.6599289,270.8193628,0,64.44483946,635.2145668,0,0,2.57E-03,2.36E-02,0,0.00709839,206.0504102,0,0,0,0,0,0,0
26,Industri Barang-Barang Dari Besi Dan Baja Dasar,4640.687082,2244.726008,1.29545559,0,0,19.46281386,42.32023409,0,371.2343911,451.5292076,0,107.4469971,1059.07468,0,0,4.28E-03,0.039354243,0,0.011834939,343.541826,0,0,0,0,0,0,0
27,Industri Logam Dasar Bukan Besi,214.4514835,103.7313686,0.059864492,0,0,0.899398997,1.955666655,0,17.15516787,20.86568362,0,4.965249224,48.94105814,0,0,1.98E-04,0.001818605,0,0.000546906,15.87546261,0,0,0,0,0,0,0
28,Industri Barang-Barang Dari Logam Dasar Bukan Besi,19.16329499,9.269391772,0.005349466,0,0,0.080369919,0.174757555,0,1.532978634,1.864548772,0,0.443692597,4.373352512,0,0,1.77E-05,0.00016251,0,4.89E-05,1.418624707,0,0,0,0,0,0,0
29,Industri Barang dari Logam,5123.833633,2478.426667,1.43032676,0,0,21.48910678,46.72623578,0,409.883973,498.5383628,0,118.6334109,1169.335999,0,0,0.004725635,0.043451452,0,0.013067086,379.3083074,0,0,0,0,0,0,0
30,"Industri Komputer, Barang Elektronik, Optik dan Peralatan Listrik",2443.148781,155.3854994,0.103504489,0,0,8.549330058,18.58979139,0,82.87335542,3.957841445,0,86.93933495,1573.406548,0,0,0.001880069,0.017286936,0,2.944008791,510.3803999,0,0,0,0,0,0,0
31,Industri Mesin dan Perlengkapan YTDL,429.9306417,13.0258518,0.008676705,0,0,3.48110794,7.569373267,0,16.69087581,0.758322918,0,2.458704881,291.4043925,0,0,0.000765525,0.007038878,0,0,94.52553157,0,0,0,0,0,0,0
32,Industri Alat Angkutan,508.5359472,15.40740119,0.010263089,0,0,4.117567699,8.953300905,0,19.7425108,0.896969013,0,2.908236107,344.6825938,0,0,9.05E-04,0.008325813,0,0,111.8078733,0,0,0,0,0,0,0
33,Industri Furnitur,567.9965493,0.606284832,0.122607065,0,0,21.22722105,46.15678753,0,45.74814048,2.078492692,0,6.739081737,260.4526421,0,0,4.67E-03,0.042921913,0,100.3322751,84.48542673,0,0,0,0,0,0,0
34,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",815.6993353,23.19973593,0.015453674,0,0,13.10505035,28.49581786,0,26.86031165,1.22035477,0,26.80674141,464.3778615,0,0,0.00288191,0.026498703,0,80.95409576,150.6345318,0,0,0,0,0,0,0
35,Ketenagalistrikan ,4355.861463,939.3024956,0,0,0,0.431094569,0.93737849,0,479.8737126,227.4830753,0,7.604931252,1157.075866,0,0,9.48E-05,0.000871683,0,3.43E-07,59.04902528,0,0,80.60967168,1403.493245,0,0,0
36,Gas,3406.889478,734.6651899,0,0,0,0.33717591,0.73316035,0,375.3279841,177.9234033,0,5.948113934,904.9942536,0,0,7.41E-05,0.000681777,0,2.69E-07,46.18455032,0,0,63.04797446,1097.726916,0,0,0
37,Pengadaan Air ,285.7134819,61.61155235,0,0,0,0.028276733,0.061485351,0,31.47629704,14.92126921,0,0.498829314,75.8959341,0,0,6.22E-06,5.72E-05,0,2.25E-08,3.873195408,0,0,5.287420219,92.05915874,0,0,0
38,Konstruksi,4638.236546,0,0,0,0,121.1735026,263.4814799,0,347.7362483,126.940172,0,3224.065478,93.17174749,0,0,0.026647068,0.245015518,0,431.1732749,30.22297943,0,0,0,0,0,0,0
39,"Perdagangan Besar dan Eceran, dan Reparasi Mobil dan Sepeda Motor ",4744.28048,0,0,0,0,674.9956278,1467.720608,0,462.4340594,107.0389816,0,284.3295861,54.80910962,0,0,1.48E-01,1.364856175,0,141.9030815,1549.536133,0,0,0,0,0,0,0
40,Angkutan Rel ,1102.756485,0,0,0,0,1098.805003,0,0,0,0,0,0,1.72967407,0,0,0.00E+00,2.22E+00,0,0,0,0,0,0,0,0,0,0
41,Angkutan Darat,26271.21603,0,0.00E+00,0,0,26177.07898,0,0,0,0,0,0,41.2064148,0,0,0,52.93063604,0,0,0,0,0,0,0,0,0,0
42,Angkutan Laut ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0,0
43,Angkutan Sungai Danau dan Penyeberangan,1025.369566,0,0,0,0,0,0,0,872.1958503,152.7965954,0,0.377120605,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0
44,Angkutan Udara,32189.73315,0,0,0,0,0,0,32189.73315,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0
45,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",9618.647874,0,0,0,0,8927.032535,0,0,31.52841685,7.297839689,0,19.38538378,21.02225339,0,0,0,18.05065838,0,0,594.3307867,0,0,0,0,0,0,0
46,Penyediaan Akomodasi ,27.30930825,0,0,0,0,3.60651801,7.842066804,0,3.12093384,0.722398303,0,1.918919701,0.312164263,0,0,7.93E-04,0.00729246,0,0.952867586,8.825354181,0,0,0,0,0,0,0
47,Penyediaan Makan Minum,558.1990446,0,0,0,0,73.71680342,160.290922,0,63.79152017,14.76573625,0,39.22249271,6.38060077,0,0,0.016210942,0.149057016,0,19.47650124,180.3892002,0,0,0,0,0,0,0
48,Informasi dan Komunikasi ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Bank,151.4616727,0,0,0,0,25.03801618,54.44303756,0,12.98226864,3.004988032,0,7.982204151,1.638280612,0,0,0.005506069,0.050627426,0,8.21E-05,46.316662,0,0,0,0,0,0,0
50,Asuransi dan Dana Pensiun,90.24756079,0,0,0,0,14.91875698,32.43956873,0,7.735409606,1.790504721,0,4.75615013,0.976160018,0,0,0.00328076,0.030166058,0,4.89E-05,27.5975149,0,0,0,0,0,0,0
51,Jasa Keuangan Lainnya dan Jasa Penunjang Keuangan,5.116762758,0,0,0,0,0.845848236,1.839225079,0,0.438574245,0.101516183,0,0.269659275,0.05534531,0,0,0.000186009,0.001710324,0,2.77E-06,1.564695325,0,0,0,0,0,0,0
52,Real Estate ,13.57731472,0,0,0,0,0.382802166,0.832370766,0,2.155253844,0.49887367,0,1.325167169,0.285801082,0,0,8.42E-05,0.000774034,0,0.016160479,8.080027333,0,0,0,0,0,0,0
53,Jasa Perusahaan ,357.0968847,0,0,0,0,21.72128348,47.23108427,0,73.63690586,17.04463426,0,45.27597079,5.196558035,0,0,0.004776692,0.043920918,0,0.027222892,146.9145275,0,0,0,0,0,0,0
54,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib ",645.9051123,0,0.00E+00,0,0,87.41254404,190.0711456,0,96.7836993,22.402391,0,59.50787707,6.387719259,0,0,1.92E-02,1.77E-01,0,2.553312604,180.5904506,0,0,0,0,0,0,0
55,Jasa Pendidikan ,217.8728092,0,0,0,0,52.0035702,113.0773423,0,4.35722589,1.00856114,0,2.679059227,0.71228897,0,0,1.14E-02,0.105152376,0,23.78069039,20.13748268,0,0,0,0,0,0,0
56,Jasa Kesehatan dan Kegiatan Sosial ,475.3230359,0,0,0,0,102.5508931,222.9881987,0,18.67190826,4.321961162,0,11.48050373,3.263602918,0,0,0.0225518,0.207360187,0,19.54908286,92.26697316,0,0,0,0,0,0,0
57,"Jasa Hiburan, Rekreasi dan Kebudayaan Swasta",26.46145257,0,0,0,0,3.974882207,8.643043433,0,1.030660207,0.238565514,0,0.633705896,0.403285511,0,0,0.00087411,0.0080373,0,0.12690919,11.4014892,0,0,0,0,0,0,0
58,Jasa lainnya ,161.1741733,0,0,0,0,24.21062683,52.64394977,0,6.277652613,1.453079696,0,3.859841923,2.456373424,0,0,0.00532412,0.048954426,0,0.772991719,69.44537878,0,0,0,0,0,0,0
