2.67,4.47,107.68,151.18,40.56,25.53,68.97,15.34,10.42,84.21,19371.60,1849.00,6050.89,2651.13,55.24,4034.32,1148.89,8841.30,43.81,405161.70,28.56,8579.49,1012.80,4875.56,15883.22,48037.35,17.97,77.84,8704.05,1823.31,117.63,1638.01,221.05,85.86,82551.12,11182.37,85.16,93445.37,26342.63,1327.73,61327.63,1035.95,2419.99,152023.11,621.23,3.29,32.10,2229.94,89.59,467.89,5.90,128.51,825.60,0.00,2143.78,46.74,1.12,117.41
0.00,2527.27,664.81,1999607.93,1184.91,8.25,12915.75,0.00,0.00,0.00,9.89,2604947.32,135441.80,145995.49,103322.79,185331.82,22638.68,114284.04,290.85,173559.51,34222.90,1950.14,5.73,947.02,0.00,0.00,0.00,0.00,244.61,2356.21,2.12,0.00,264.51,16865.91,0.00,0.00,0.00,0.00,129499.48,14186.77,11031.09,48603.17,45188.18,137179.69,18295.17,73238.28,2049106.96,165590.18,3439.77,156.39,157.17,45270.55,5729.32,0.00,0.00,1380740.07,123249.65,155864.95
119.52,187.48,183.65,341.82,6.78,29.36,2.75,0.01,0.13,6.47,13.38,440.35,1156926.16,710540.99,2927.49,289824.38,747.59,5059.82,22.68,15854.09,59.82,58022.09,884.18,661.92,0.00,8.49,0.00,1.11,13264.36,4212.60,1049.81,4415.92,1983.03,477.76,8.42,4.97,204.05,17874.33,63120.73,219.37,748.14,35.44,35.49,573.89,20.32,9.27,879.37,1175.33,22.79,10.49,3.34,43.97,1675.60,0.00,3273.77,407.15,0.69,1910.95
9.19,4.00,11.46,21.75,0.64,0.10,0.00,7.37,0.76,0.13,0.72,206.31,9082.41,152208.82,33.14,224.67,0.00,0.46,0.00,106.39,0.11,8.51,3591.51,294.13,0.00,0.00,0.00,0.11,2063.97,0.07,6.96,12.18,82.13,17.88,1051.02,7.94,8287.39,0.00,158853.17,0.00,26808.09,59.36,151.42,8967.05,14212.83,223.55,5439.87,230.23,68.95,7.66,5.55,3000.15,140.14,0.00,9758.90,256.85,0.00,11134.65
0.35,0.10,0.07,0.00,0.00,0.01,0.00,3.72,0.91,0.31,0.00,0.68,105.60,9776.93,4613.05,176697.48,8.52,94.13,0.00,224.88,0.31,158.14,477.21,94.72,0.00,0.00,0.00,0.00,847.26,565.89,25.13,272.67,69.17,82.46,12.05,0.12,8.76,14.85,1767.62,0.01,17.72,1.82,0.58,103.05,6.88,0.17,0.19,129.36,0.00,0.00,0.00,20.76,0.12,0.00,337.39,0.43,0.00,126.30
2.68,6.37,1.61,3.90,0.29,0.04,0.00,53.25,2.93,1.07,12.04,0.01,20.59,0.05,44.91,168636.79,0.00,347.08,0.00,550.32,19.53,115.84,954.04,69.32,0.00,23.64,0.00,1.00,1139.42,1186.68,0.03,4091.93,0.00,88.19,174.10,23.37,255.01,130.58,38934.39,0.00,781.37,90.20,12.98,2132.82,322.84,2.50,0.00,1816.05,0.00,0.00,0.00,4628.74,0.00,0.00,2973.93,32.77,0.00,2533.81
8.17,45.12,26.18,55.26,1.70,0.01,11.08,0.00,0.00,6.42,3.51,216.62,364.15,55.57,38.77,266.72,20478.16,1975.02,0.85,1632.52,4.57,477.44,60.49,271.07,0.00,0.00,0.00,0.00,7757.70,1780.23,162.49,1736.58,21532.94,1058.97,0.00,93.44,0.01,225905.96,28106.74,0.00,185.27,0.00,0.00,121.55,283.99,0.42,7.53,50.58,0.00,0.00,0.00,42.02,9.71,0.00,817.52,4.95,0.70,196.48
17.71,32.78,188.10,391.34,1.69,49.53,25.21,30.87,23.18,2.60,75.76,97087.51,8092.91,11126.07,357.00,169258.50,2160.86,2404282.96,13288.01,38588.22,1072.23,2536.70,11546.51,16436.91,3607.03,10192.37,0.00,125.21,15885.26,52468.59,541.88,5621.51,1282.43,640.55,1166.88,2651.59,2172.89,44457.26,415318.78,591.55,13036.45,84.31,140.34,1970.61,622.15,17.50,98.13,308998.31,4449.40,4395.18,671.29,10102.99,9415.58,0.00,224732.27,446.34,8.27,926.80
0.00,1.52,2.44,0.04,0.00,0.54,0.56,0.66,0.12,0.01,0.00,195.15,13.64,5.13,0.01,0.51,0.42,0.24,4.46,22.39,0.03,0.02,1.33,1.15,0.00,0.90,0.00,0.00,6.82,759.13,4.31,7.29,0.08,0.75,152.98,17.58,7.37,91.68,574.84,7.53,6.92,0.02,0.58,168.18,4.65,0.12,0.04,63.50,9.44,2.47,3.93,0.87,8.46,0.00,33294.20,0.69,0.02,9.73
140672.83,13676.23,55171.73,0.00,0.63,22.85,95.27,70.15,112.50,205.95,328.22,9325.87,318416.43,39084.40,2007.26,294646.52,15170.52,146983.80,1101.42,1301276.95,7642.34,382769.87,465721.64,72497.37,4797.50,857542.57,1.23,466.81,517921.63,104331.29,3723.05,9956.52,4770.26,2373.98,1037.58,11143.87,28301.09,60643.24,43552.19,66.24,2877.17,47.53,96.40,1598.23,84.56,46.48,43.57,30657.64,129.51,326.83,16.37,304.83,4365.21,0.00,63211.01,1358.09,0.99,2215.53
0.00,1.11,14.81,29014.14,229.83,1.72,346.53,0.24,2.08,2.73,228.68,1514.20,1485.22,4199.03,11.00,6214.15,159.93,1048.22,36.55,68035.05,15216.65,2696.67,10358.98,1806.60,0.00,24741.84,0.32,6.38,2510.69,2515.17,645.02,324.85,99.58,143.11,1.55,0.00,2686.95,1183.37,59008.32,1132.55,13920.29,221.81,485.37,4824.51,838.10,88.55,1279.92,1324.42,198.87,208.69,29.48,48.60,6014.81,0.00,12723.05,61030.21,16.68,13124.68
0.00,0.00,35.30,2.57,4.13,0.03,0.03,0.00,0.04,6.13,1.82,0.00,6612.14,5394.92,148.45,333653.03,66.86,4257.78,0.26,877.82,0.03,851828.49,11163.16,914.24,0.00,11740.08,0.00,1.52,4872.64,66563.85,1441.36,183412.95,2048.02,3850.35,24.82,0.00,4.52,364250.43,2156846.11,153.40,315545.27,26.85,28.27,614046.62,16848.38,1.83,20.30,3971.77,24.64,43.93,21.56,1281.09,3956.07,0.00,3399.22,324.77,1.66,165631.55
50.69,27.69,119.00,867.47,77.46,0.66,103.58,0.00,0.82,16.15,78.26,19332.34,4627.19,20540.95,1918.43,203203.32,1734.90,11187.35,117.54,22472.07,402.50,49597.04,14133.98,1331.64,5226.06,11523.63,6.97,87.57,67937.09,358082.29,1908.31,27429.09,2394.18,2989.03,2.01,5668.37,0.00,242061.86,206789.59,0.00,11972.18,6.28,103.41,1912.45,765.30,3.73,54.50,16891.20,2130.33,922.91,106.65,233.48,393.49,0.00,9280.84,906.08,2.50,16430.43
5.58,2.52,16.65,102.60,8.60,0.11,11.42,0.00,0.00,1.78,10.31,2567.43,517.52,2275.21,231.82,22622.52,1321.21,1300.98,13.68,5041.03,384.27,6057.03,2761.99,28585.12,575.26,1386.45,0.76,26.93,39981.47,32108.07,538.99,14475.71,1498.21,1398.77,3.11,626.10,126.36,1690691.39,42559.44,340.19,1703.69,2.17,11.39,392.83,88.43,1.69,22.71,1997.78,240.24,113.90,12.64,76.77,595.14,0.00,1942.98,151.65,0.42,2656.69
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.92,1.98,0.00,0.00,0.00,0.00,0.00,0.00,26430.27,2270220.27,0.00,0.00,105937.25,4771.33,4628.66,20775.07,0.00,99.18,0.00,0.00,9210.74,200918.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1032.02,0.00,191.91,15210.83,0.00,0.00,3794.59,0.00,0.00,0.00,0.00,41836.63,7159.48,11725.78,4729.41,140019.46,13.09,604.58,536504.86,134206.54,37908.29,229757.86,5000.02,5091.80,0.00,0.00,2403.94,2747913.12,259740.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19321.71
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1879.26,450.29,0.00,0.00,9.34,470.70,105.13,509.74,0.00,0.00,0.00,0.00,0.00,53426.90,3466.20,10514.46,111187.42,126345.89,46688.16,152467.06,1346.10,22454.75,0.00,0.00,217.90,18988.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.90,3.12,2.67,0.00,0.00,3.25,18.20,2.33,0.29,0.00,5.53,0.01,13.43,12.95,590.89,1.70,12.17,1242.06,327.57,49.78,338.12,7.88,21.64,0.00,0.00,2.61,5133.59,20.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.51
12919.08,262.77,2235.73,167.51,81.64,235.28,10.28,0.03,1.16,180.62,0.29,948.52,247.34,363.69,557.03,47819.13,21.62,14425.78,71.44,14956.39,53.19,2.00,7.77,3018.54,1374.05,16098.71,17.43,290.46,705689.41,35531.13,7408.71,105655.83,140.83,2233.57,3302.76,302.89,676.33,788721.72,13327.65,598.97,199724.60,454.32,203.13,2077.85,1484.87,86.14,209.14,10367.12,5704.82,635.34,169.69,634.72,7341.18,0.00,22976.33,3699.20,2.62,988.35
0.54,1.37,0.09,0.51,0.97,1.48,4.39,99.60,28.49,290.95,159.93,57.07,2039.26,16.82,4.08,61.19,5216.02,5281.67,9.22,4770.21,11.39,1719.87,9581.36,5119.87,0.00,29136.85,0.00,116.69,94780.66,3372985.28,43956.14,248306.41,449.60,7601.88,167853.81,175.15,985.68,539346.32,837286.44,821.80,12142.55,67.06,662.03,73079.40,25204.63,23.22,182.35,156287.97,4403.91,2361.08,243.29,93.19,4598.46,0.00,45579.49,1611.84,13.76,63373.22
4.12,5.38,63.24,20.77,3.17,22.54,4.00,33.41,15.35,8.97,34.00,197.65,1406.98,629.39,9.99,1187.61,349.58,1061.52,0.25,2640.98,0.03,1045.68,359.00,648.29,0.00,7206.16,12.04,6.49,528.60,4867.91,18265.57,700.47,62.25,87.60,1135.39,55.54,142.81,19472.24,3297.98,4.75,145.80,4.84,3.62,104.25,28.69,0.49,0.26,451.64,24.03,16.04,1.05,57.29,3335.52,0.00,63.82,0.37,1.05,279.63
3.87,1.74,0.92,7.89,0.23,0.18,195.93,0.02,0.02,0.00,7.51,52.03,2.38,1.06,0.09,93.74,2.06,0.00,0.00,0.04,0.00,27.45,0.00,8.99,0.00,0.00,0.00,0.00,1611.61,1.92,45.63,1378497.66,0.19,2995.60,2.80,0.99,0.00,4958.04,1341598.51,22420.37,0.00,5970.78,16313.20,662759.39,82.65,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,99480.98
0.00,1.05,4.72,0.61,4.24,1.07,0.41,0.02,0.33,0.04,4.37,11.03,6159.18,31054.85,158.98,607.27,379.59,68.05,0.00,228.80,5.72,1438.12,144.08,29.76,0.00,0.00,0.00,0.00,99.30,134.71,0.00,0.52,68447.90,208.01,13.60,0.00,264.83,0.00,17775.65,255.01,90.62,6.35,17.63,85.24,641.03,13.68,309.01,2256.24,332.83,26.05,17.00,95.70,595.55,0.00,6353.44,585.19,49.36,1361.42
13.49,5.24,93.93,33.24,7.53,54.13,4.42,24.97,15.66,21.05,66.49,996.96,8474.22,5319.96,648.90,8161.77,1130.24,779.52,8.70,4272.40,9.47,559.38,5333.21,6035.26,288.29,9032.11,35.87,30.99,16065.64,17454.26,1284.81,4948.55,664.63,11029.77,1313.77,544.83,264.20,35820.11,52187.80,288.99,8371.62,505.92,985.86,2935.41,2327.08,9.60,52.40,4674.20,528.97,1470.62,68.87,1716.80,3763.97,0.00,69965.77,372.15,4.01,1168.69
5.05,60.25,178.02,13824.35,130.98,66.39,214.01,285.00,65.58,82.15,956.97,37152.69,430874.98,134278.00,4299.33,480404.26,34470.72,280263.76,1131.35,370137.32,2160.61,96684.34,79164.45,253679.04,2295948.68,2947415.36,2009.43,3780.41,252319.51,199165.31,11062.32,140160.27,25119.66,10994.24,2516845.38,179899.20,97383.76,12902.76,1784098.37,55217.88,50943.23,2039.17,3990.31,56747.20,113631.24,393.46,2842.78,203262.58,12862.27,16218.42,1181.95,7348.32,61562.44,0.00,85759.96,3506.30,31.15,61841.09
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.27,3013.54,29782.99,12843.36,288.74,32266.12,0.00,18823.68,0.00,25962.84,219.09,6514.58,5317.01,17039.14,154205.33,197960.15,134.98,253.91,16947.72,15444.92,743.49,9413.74,1687.14,738.61,169041.65,12082.69,6540.71,866.59,124162.63,4593.65,3437.68,196.93,338.98,4810.66,8027.39,36.00,291.16,13651.96,997.10,1128.04,99.77,493.57,4351.99,0.00,5760.00,354.16,2.31,4155.65
0.21,11.04,11.84,584.22,2.27,0.07,12.05,0.04,0.22,3.38,9.35,935.81,1541.43,691.66,136.70,3359.11,348.76,1236.68,9.05,4875.23,50.85,1739.46,269.00,2784.23,5471.94,33552.25,18.14,136.51,130693.48,7732.66,1489.93,20435.87,197.33,472.22,1718.73,835.40,79800.52,149430.07,59541.43,180.66,3168.24,158.07,1455.76,16840.38,6941.99,15.99,220.08,7196.05,210.03,601.87,18.09,636.87,1487.59,0.00,6695.23,516.79,1.20,2019.62
20000.34,3649.77,70969.48,4310.36,478.46,2250.15,926.41,1816.27,870.38,10265.34,633.45,7405.62,23259.45,29782.45,1490.61,142070.11,1963.04,4511.93,1.82,57283.11,822.54,13586.22,674.91,39003.67,41992.06,3061.19,1530.90,549.92,70046.70,39925.94,4946.34,28131.53,103.71,609.94,179766.02,5179.02,16730.29,123482.02,1894971.28,86046.46,69671.17,2453.77,1466.14,28151.44,554238.06,151.80,333.23,243419.73,16161.64,9226.93,259.69,1148502.31,36231.40,0.00,250111.82,5049.06,75.25,11633.47
175212.50,31383.92,71395.48,641002.79,5589.29,1822.92,34532.12,1997.20,2642.26,4896.53,127801.31,1660307.05,512521.95,212207.88,32128.21,623237.75,151542.80,574151.09,2924.08,2964161.13,42707.83,698896.36,169172.02,138297.22,412842.69,1350160.93,131204.46,1838.39,775505.79,1364542.02,71818.30,774621.66,47422.35,31756.73,668718.58,139503.26,16623.65,2568437.07,3272516.22,28306.06,5124167.57,22404.43,36679.16,1363447.48,126570.86,26078.31,782783.34,320534.17,18427.47,66768.65,3716.35,83076.32,269219.68,0.00,331118.70,647032.28,60406.13,192186.13
360.44,68.71,110.90,1372.02,10.30,7.43,74.59,1.50,2.59,98.97,325.22,3554.10,2175.79,3159.16,128.63,8432.22,472.20,3560.38,43.97,9467.70,112.54,2004.84,856.65,2276.22,14329.50,22687.41,311.75,35.27,2734.62,4034.24,916.03,4289.84,134.92,240.53,2107.24,260.46,31.66,8435.97,28962.53,548.43,1559.84,43.54,75.26,3455.16,3353.88,56.15,1665.24,3714.35,69.55,836.53,19.55,96.23,1087.40,0.00,2844.57,1377.06,127.75,634.50
33580.14,6214.91,13783.33,110726.19,934.56,464.92,5830.97,1782.86,368.80,1010.62,21926.31,325278.38,158108.55,100604.23,7705.88,360948.48,61261.61,358606.05,1116.32,605169.40,10166.76,200118.11,36225.50,68907.44,203843.53,597696.55,21255.63,1352.96,190083.57,375451.21,26628.81,186703.05,24903.77,11303.23,131677.24,40627.00,8783.34,704108.52,2326623.72,4348.68,205860.32,3430.48,5422.50,197760.61,11959.87,4452.45,131526.12,81123.65,6345.53,54744.03,608.04,24715.31,34296.70,0.00,80682.12,108644.00,10176.40,36253.44
-2314.71,-431.04,-652.16,-8662.79,-65.54,-8.37,-476.05,-601.58,-42.47,-11.02,-1811.54,-32196.61,-6115.99,-41887.25,-760.22,-42414.42,-13356.69,-25971.39,-131.84,-62259.21,-1002.06,-28143.55,-12879.03,-17604.29,-46988.47,-91155.85,-1987.29,-192.20,-37097.25,-55109.32,-1403.80,-20530.21,-3578.36,-2602.70,-8937.71,-6165.25,-1255.58,-50372.19,-85462.32,-666.96,-14224.21,-1116.66,-514.58,-16237.22,-10142.13,-361.03,-10789.38,-11881.26,-141.91,-776.07,-11.70,-263.00,-2152.81,0.00,-5917.43,-9047.27,-840.86,-5172.52
385.21,83.89,174.52,1717.63,15.54,149.56,83.10,1.63,2.81,1.53,354.38,5890.30,1017.82,5154.67,184.28,3996.35,3858.62,3163.21,19.77,14670.25,245.42,6190.22,713.01,5823.64,14231.05,55744.50,327.28,56.75,9240.15,6665.05,1081.96,4931.29,1016.00,312.12,1732.81,3799.43,1439.48,11971.40,151151.35,128.61,71020.22,50.96,6418.97,2702.19,5383.97,60.76,1816.04,2718.65,196.71,175.59,15.22,33.57,4051.56,0.00,5227.22,1654.22,139.20,385.32
50972.33,9577.86,14909.99,191019.87,1299.52,298.89,10495.55,1180.61,720.17,416.46,37565.74,500008.57,143445.86,63391.66,9528.59,162476.93,36065.54,168964.90,870.83,877124.80,12922.60,208044.21,52953.39,32001.82,129177.25,458326.64,37288.57,646.65,168285.14,368752.77,18104.07,238750.24,14118.71,10131.09,204182.37,41978.04,6300.96,862549.85,917494.59,8564.41,137936.49,6205.93,9343.18,2099837.01,25825.99,8008.14,237623.34,94867.66,7457.95,18550.49,543.02,35029.33,116191.46,0.00,72042.98,195890.52,18350.65,51953.10
2787.35,527.57,947.73,10522.85,85.84,55.07,585.06,53.30,51.59,41.40,2111.52,37711.62,18252.64,42998.93,1340.89,37614.63,17954.34,23305.81,64.17,71298.20,924.40,24027.80,14557.81,16509.50,24786.11,390125.32,2051.23,275.80,28248.18,56988.12,2550.94,18041.11,2477.50,1203.09,10703.53,6366.29,2388.36,41725.12,69909.71,2797.25,107655.48,20516.99,23366.53,2270616.65,157073.61,455.38,12917.56,6380.55,110.54,550.37,298.84,1045.87,2657.61,0.00,4517.00,10683.09,997.29,2930.98
0.00,2.85,53.39,22.31,0.12,6.65,0.82,24.57,3.50,19.60,218.04,2422.54,7604.31,3063.71,162.15,5932.37,183.58,2953.82,11.36,10100.03,99.74,2204.88,566.07,2271.11,4359.58,59776.44,115.82,11.69,970.96,2634.06,648.03,6033.68,19.55,251.98,1270.69,691.55,1239.17,44621.68,114631.10,466.98,6369.45,276.97,96.60,47024.53,2509.45,24.20,64.20,4221.55,873.69,3436.34,559.45,1802.13,6424.43,0.00,5243.43,220.23,0.54,3055.23
640.12,80.73,627.63,205.75,132.89,78.99,354.93,0.06,2.40,899.14,990.85,32709.95,28292.25,80755.54,509.17,223105.96,16868.59,47095.84,282.00,66146.93,4307.77,74886.09,12598.06,28717.36,85437.27,488065.85,1654.09,717.79,59207.02,32571.10,2554.90,63372.49,6832.68,1366.33,9326.74,10394.09,15188.78,637936.24,1126252.92,3358.37,48229.36,1760.88,414.08,1445040.84,5561.54,524.87,299.41,45683.14,4069.89,11121.91,2730.44,687.42,64799.60,0.00,47594.86,1004.07,15.47,14318.20
6.72,159.77,641.51,446.41,2.74,87.34,3.11,1233.95,130.37,143.51,371.05,33809.25,41826.90,70015.93,4273.15,433269.83,5106.79,76064.57,599.55,163981.00,10203.20,49924.73,36996.24,56136.91,49679.38,48732.05,3383.17,731.42,94011.32,147830.48,8060.62,68019.48,16533.89,3190.10,49710.88,40018.49,7774.11,711418.70,2608599.49,11643.92,313828.77,2388.32,7234.76,458801.83,285316.10,988.50,1186.15,1195242.34,53797.33,63854.80,4753.57,67999.97,163651.47,0.00,706981.59,7784.34,99.22,52349.79
1036.78,246.53,16465.19,3040.86,186.95,139.77,144.83,151.68,52.07,209.43,1798.12,40579.49,47796.17,45411.78,534.90,157064.72,16021.14,82549.89,105.36,107390.66,564.35,71503.47,18224.23,22900.38,36688.25,115338.32,265.10,918.18,50561.94,33246.80,4129.83,49925.70,9191.55,2564.88,47973.01,30589.21,6717.62,238832.05,858590.13,1160.13,32504.57,541.03,1138.98,83887.79,3425.41,71.37,1307.64,53708.45,109427.59,64918.59,3426.77,45372.26,21094.21,0.00,37631.08,994.93,13.76,4860.20
0.00,0.00,60.42,223.71,2.33,85.53,2.65,309.42,103.21,224.47,946.16,2179.11,30862.19,24978.21,267.83,138233.13,800.26,14337.61,77.74,50434.20,1405.79,8641.67,1132.23,4240.14,5355.27,8059.24,0.00,93.55,6059.11,24733.47,2628.54,16040.24,632.68,315.06,23110.90,6116.14,1751.45,225605.57,449112.87,2747.91,102551.62,2763.32,4616.52,495954.80,39517.44,67.49,133.76,53931.17,22959.76,76657.19,3143.90,2682.94,11516.92,0.00,16772.49,1986.89,7.10,1944.87
478.73,2.44,26.29,104.72,1.16,4.21,9.20,4.13,0.23,0.50,5.30,416.90,1997.77,2185.01,15.52,576.59,33.29,233.62,0.26,2048.11,10.50,195.59,88.21,108.11,401.82,37.57,35.71,2.79,645.64,413.45,69.85,3601.17,27.53,15.32,188.52,211.37,29.57,500.13,15839.34,189.54,8822.75,79.98,40.41,11887.78,229.78,3.51,0.80,4433.18,799.48,3953.17,1383.71,396.97,7345.57,0.00,133.69,4.75,0.30,32.20
0.00,132.49,35.18,0.00,0.00,0.01,10.35,291.73,59.71,671.04,25.49,615.11,700.31,10653.97,258.84,32841.95,277.38,23983.82,9.74,30344.95,152.94,5960.59,20469.28,8067.33,15088.65,448092.05,0.00,0.00,66397.33,7523.10,4746.05,1767.28,391.63,598.67,16238.25,8968.91,6765.96,103572.05,4556644.72,0.00,86781.66,100.14,912.07,34501.10,6490.10,18.99,2843.48,47650.43,7775.19,9458.07,855.68,19019.59,76488.58,0.00,89978.70,2112.77,11.12,133484.71
784.20,31.68,504.87,919.73,39.36,67.78,6.05,215.31,42.09,220.36,450.00,14208.41,11482.74,12272.22,109.42,33766.20,3582.42,9745.66,1.85,16742.05,360.15,16799.34,1250.28,5639.85,29053.01,73007.69,109.84,252.19,80364.02,59676.97,1223.55,30999.48,4222.23,507.82,45232.37,10982.36,5416.15,414874.41,288086.73,2074.52,37910.81,784.42,1935.32,168657.89,24957.09,117.72,455.14,53542.61,5530.09,36403.23,651.90,15433.47,14399.35,0.00,27864.07,1364.49,12.31,6001.69
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62043.55,1647.08,36501.51,531.48,305.49,286353.26,1038.88,913.21,1388.05,74633.11,60612.71,27197.56,4860.20,393410.13,207487.84,0.00,93881.93,5735.60,8.58,6423.73
