0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,9,7,0,0,0,0,0,0,0,44,12,0
2,11,16,33,114,6,15,14,283,418,62,0,21,1,139,8,0,0,15,0,0,31,0,7,42,61,191,54,143,655,33,52,182,46,0,0,93,1,2,1,11,9,1364,107,97,63
0,0,60,0,0,839,0,0,4609,4818,0,0,954,21,1158,5,1,0,876,0,0,1342,4,63,12884,1241,426,1050,3266,0,3702,0,49,1522,26,22,29672,374,80,154,148,246,28332,17471,9226,4388
0,0,0,0,919,830,4,0,0,16648,0,0,4230,40,5430,15,4,0,34,0,0,101,177,172,229,7794,87,1116,3471,359,1333,58,1676,2031,78,58,1740,19,28,26,159,127,55418,8365,15106,13278
401,178,2905,510,22518,3182,175,0,5292,44912,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,9868,6613,4041,2116,32640,0,5761,0,2325,0,518,29,62347,703,0,0,12885,3878,224337,57673,0,0
393,664,988,1617,15656,4325,444,473,57120,15757,2043,0,28891,97,38953,495,2,0,358,0,0,2783,30,73,1377,738,64996,875,14652,12017,7778,1078,691,1355,286,791,967,100,42,22,198,184,18520,7740,14604,1247
1003,2616,1303,6920,42775,18676,1830,1568,84323,73206,2960,0,130657,547,119410,2473,10,0,1868,0,0,13125,167,394,5583,2813,307769,4313,70984,45838,18254,4370,2804,7124,1389,3728,3923,514,213,101,969,973,63928,30083,51435,6457
1230,4502,3480,5847,67541,1946,2495,4117,136942,40750,18252,0,9916,49,202817,543,2,0,638,0,0,3098,18,91,2867,1539,40257,4778,18682,40566,26426,1225,23510,652,18,180,15533,557,208,106,613,330,62164,19953,30701,1016
156,341,2785,1236,47670,3874,286,90,114646,3093,0,0,1320,10,85,131,0,0,132,0,0,904,6,13,2383,233,27547,589,5333,5194,6563,2343,0,461,20,1,3355,11,27,22,61,6,13871,3388,267,119
124,0,288,0,1070,126,0,0,0,565,0,0,617,16,0,281,1,0,203,0,0,316,0,25,0,0,1479,435,3351,2259,391,933,0,862,0,0,1649,6,2,1,0,0,52752,902,942,0
2498,0,416,0,7245,768,0,0,0,10418,5784,0,125,26,0,486,1,0,448,0,0,2761,0,58,23,96,2506,2118,12006,723,3307,580,11278,2782,206,1,4771,372,358,174,1528,870,174638,7202,3467,1379
0,0,0,0,3731,0,32,79,36714,17277,0,0,488,5,37,95,0,0,76,0,0,405,1,12,11,818,3,755,2940,6435,43719,533,1486,1258,1,5,453,10,17,20,11,16,7476,826,4164,868
0,0,0,0,0,67,0,0,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,3193,0,4937,0,7532,0,102,0,4729,228,62,30,3192,1467,0,3290,1017,73
79,0,27,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,577,0,5594,0,7936,0,9,221,1729,207,201,121,175,110,53991,3402,2046,298
0,0,98,0,0,250,161,311,4712,3101,0,0,2079,56,8876,4367,1,0,1348,0,0,6589,76,243,730,794,8114,13711,100873,11696,20603,481,15454,20261,1599,1034,216329,3321,1508,730,3571,2058,139039,47156,6244,17716
920,741,2674,2127,4375,1158,522,701,9757,97131,9120,0,701,13,12257,135,1,0,233,0,0,1926,6,31,3306,738,11630,25104,34542,13121,6151,227,8295,2603,31,19,18931,19931,915,443,5594,3224,63262,6916,3507,5191
61,106,88,304,625,148,75,100,1394,13882,801,0,112,2,1599,19,0,0,22,0,0,237,1,4,473,106,2141,6217,4937,3210,10707,33,1185,372,3,3,2706,1427,131,66,800,461,9041,988,501,742
7,6,5,17,35,15,8,26,365,770,341,0,6,0,77,1,0,0,1,0,0,6,0,0,26,28,92,1492,274,178,1718,2,66,97,0,0,485,279,7,16,44,120,2364,55,131,194
0,0,256,0,3729,0,341,0,0,53709,0,0,1097,84,29870,842,2,0,1245,0,0,1043,40,186,4470,2999,14571,9919,57817,12424,1338,0,3346,5745,858,0,16144,899,40,19,6227,3589,64608,27365,41130,11134
0,0,122,0,3208,0,114,0,0,2465,0,0,205,300,251,71,15,0,338,0,0,1269,10,41,1345,911,18022,1921,1853,4133,17392,0,824,1745,51,0,14930,2184,402,6,456,1103,19628,1543,12496,3383
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164475,21280,1709,69703,0,18597,28916,26746,39580,14837,0,69318,24787,70790,242483,51472,0
0,0,0,0,0,0,0,0,0,33000,0,0,2017,159,8334,32,29,0,106,0,0,213,3275,103,2774,14124,8686,1724,46105,61447,3218,1913,7285,9205,362,9,17892,2004,1222,155,4099,2265,33641,46965,25225,0
0,0,0,0,0,990,0,0,0,27554,0,0,1684,133,6099,27,24,0,88,0,0,178,2395,138,4731,7977,5581,3163,11045,35094,1357,1597,6083,5199,318,8,6099,308,1020,86,2597,2130,19001,11099,14247,0
753,1474,459,4231,37677,397,251,45,16584,2201,425,0,440,62,1866,15,8,0,38,0,0,99,245,149,204,125,50,2186,5014,41574,10340,0,269,250,15,895,644,1303,38,34,2875,2245,2572,310,4240,16907
