4636
619
733
1072
18943
2773
636
4011
21535
42176
16469
0
3800
66
27281
1402
4
0
622
0
0
2166
97
105
1072
1689
22371
7651
29612
8107
2790
483
2700
831
1091
760
15067
5139
677
93
9329
944
122862
45268
14244
2020
