441942,0,0,12596,0
89352,0,0,334,2206
21164,0,0,528,47102
178822,0,0,1237,4913
189990,0,20056,34113,1243865
238401,0,17106,2719,0
0,0,0,0,0
52440,0,0,-127,14833
1251257,0,0,17580,848237
0,0,0,41846,3727865
9929,0,0,5319,15440
0,0,0,0,0
614950,0,0,4239,108869
2791,0,1403,3,389
94629,0,11160,-15774,601279
3909,0,22125,-75,150
23,0,39,0,8
0,0,0,0,0
2208,0,5030,-83,1123
0,0,0,0,0
0,0,0,0,0
15120,0,41346,-2674,543
1825,0,8925,11,900
1191,0,2859,-23,296
19886,0,0,0,0
13083,0,0,0,0
0,0,2577923,0,0
251290,0,37283,4395,154734
884543,0,196474,25168,872447
357677,0,0,0,72873
326564,0,0,0,511
7007,0,0,0,0
187935,0,0,0,3201
2154,0,0,0,0
73269,0,0,0,0
9688,0,0,0,0
808909,0,0,0,9792
42028,0,0,0,0
3195,0,0,0,0
157,0,0,0,0
355827,0,0,0,0
3779,0,0,0,0
1606168,1735848,0,0,0
1447584,39230,0,0,0
716243,19426,0,0,0
51619,362,0,0,0
