17927,9452,26232,33968,303704,78651,7716,7677,350086,380154,41730,0,28292,609,183416,7908,13,0,5539,0,0,52498,163,1643,46965,24364,388035,106786,313617,354098,153958,23274,112532,19073,1367,1765,36408,2043,1069,515,5628,4113,563674,158973,110249,26737
84834,11325,13414,19624,346608,50740,11636,73391,394046,771731,301345,0,69533,1210,499189,25649,80,0,11379,0,0,39632,1767,1924,19619,30897,409343,139996,541834,148348,51047,8834,49401,15204,19967,13900,275701,94025,12386,1700,170700,17272,2248104,828306,260630,36962
476350,54613,19505,113842,555095,84802,24631,99012,1152115,1344750,119544,0,203242,1263,474147,29126,101,0,12875,0,0,54371,3364,2599,16707,40446,515674,326095,1354508,190923,80201,18559,67290,25642,43422,22801,453328,231813,28965,4129,369738,37411,2655,169293,62549,46936
6007,488,955,987,18325,3297,694,10249,52850,297735,70934,0,21958,205,82714,4838,10,0,2023,0,0,8268,146,264,8816,6472,33721,23442,97996,56663,36811,6362,39998,4844,7453,881,250733,13275,3214,441,43032,4354,151059,79195,37788,9543
550,277,792,368,5813,1814,220,1054,36685,109990,157,0,10753,112,679,2017,7,0,849,0,0,3470,4,111,4,613,25143,29589,123691,7147,1816,367,1509,300,5050,728,13736,4514,1854,254,27706,2803,0,2588,1248,2342
