6138,119,7380,315,31420,11819,2670,30892,4521,167396,160409,375128,41898,1030273,4044136,8578,14603,21885,5094,35782,16272,343444,120679,86488,1042375,58152,44126,15749,296495,49021,15185,85747,234514,2323,27426,22455,0,364673,391996,6395
18260,1382,13379,2298,50245,20947,154085,141932,8951,325697,301984,195630,25065,2020974,3840046,49528,56892,180072,7292,27561,50582,15383,2510884,193575,649979,153353,80862,13716,136559,32640,20859,76605,205370,232744,29999,16643,3317945,960378,188503,80738
68597,7218,69050,10515,191231,128617,314238,244637,24992,1078511,1112082,857826,144489,10133020,10699814,205140,136091,500040,15754,48029,104580,52484,3719111,391746,1622740,299428,179208,14078,196029,56905,58198,129054,533170,524049,496710,36989,1315773,206073,193856,59289
581,84,566,104,1658,1026,5264,2667,238,15948,10036,6718,944,108105,117077,1783,1363,5544,192,763,1388,473,52092,4672,16960,3486,2043,226,2642,715,568,1640,5918,4339,23879,435,0,3621,2124,879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
