100469,60431,9052,5447,13483,14765,186087,2465,501516,266543,4190,4473,4528,29927,35727,8044,21922,8068,267859,166856,0,144220,0,231772,225246,36410,17958,10221,484,3904,41693,126438,214,3074,10687,21523,2906485,168806,546184,166203,47148,31469,45865,10461,3533,40853,242164,29313,511,13431,68693,11238,730024,433064,416331,123267
198108,127971,20304,2101,12297,10946,157421,1976,1190938,579662,19913,28517,30954,150545,6864,120344,74308,29233,443201,266791,0,186873,0,771105,268295,10145,5853,1865,482,642,33122,29806,871,1132,2488,3024,535856,251107,762395,114563,20774,17596,13531,1132,3440,24351,387397,210556,1065,42906,121772,5939,2611801,547675,327756,195597
72333,354836,60182,81043,79029,71054,1048062,11159,2608547,1653829,62473,64304,62529,266093,260516,183694,181315,88639,1597769,1380756,0,620127,0,1575359,334203,25806,9664,4197,962,1538,77965,74025,1738,2997,6771,3735,2497399,47662,2022145,276777,36026,20562,21741,17819,11702,41048,1022937,426458,2625,103058,852355,20165,369239,1247552,419597,443399
2723,1285,381,277,406,328,8165,93,12287,8241,263,317,332,3702,254,45,209,1461,8208,0,0,2198,0,12788,7954,425,93,322,16,67,12935,1529,297,31,85,-1354,7740,6030,77326,4061,502,187,262,360,374,794,5371,5780,20,805,4983,496,0,5661,3388,2022
