18882
12197
1935
2002
1172
1043
15004
188
113510
55248
1898
2718
2950
14349
6542
11470
7082
2786
42242
25428
0
6336
0
26147
9097
344
198
63
16
22
1123
1011
0
38
84
1025
18170
8566
26007
3908
709
600
462
386
117
831
13215
7183
36
1464
4154
203
89096
18683
11181
6672
