0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340960,11591,1371,1399,2455,17451,250012,11685,2350353,1548,110090,391325,582333,12951,511195,18010,359864,1110552,1021599,333100,4449656,480018,4615,152631,81860,156687,21042,0,316848,79622,23287,0,9878,4485,27509,7427,8815,697,29778,1673824,87386,1289851,272627,526467,177825,41113,138971,83102,383555,164358,213122,211414,561394,13710,1497746,711422,196912,266558
1563057,50940,9541,11547,81042,525499,1173438,357984,8615953,25028,365848,517885,770667,48646,1560713,54985,303157,6504717,899213,293195,3916595,708905,8694,287493,357989,280267,37551,0,419591,463515,135562,0,24409,9093,66155,17860,26075,2062,54582,5377949,281617,7267518,1536084,794374,930230,215069,199257,111132,920906,738070,1280927,924681,958844,18334,3596046,3194733,1183496,562407
6709,854,195,13,1145,696,12781,1107,473973,126,12042,1770,2634,5216,56063,1975,4394,374736,347112,113178,1511876,95109,56,1843,221,5175,3072,0,157924,39436,11534,0,4304,1509,4230,1142,1667,132,41,563406,42152,585768,123810,119413,52443,12125,67591,9117,56744,22740,118930,68385,146741,1504,221580,98430,109884,46917
31672,917,86,70,612,1649,2164,578,117233,0,6393,787,1171,1392,6727,237,0,13357,75414,24589,328470,29648,91,3025,4923,2864,162,0,7713,20554,6011,0,1402,61,160,43,63,5,364,22870,7948,624424,131980,43670,56067,12963,9107,2175,13539,961,101351,68594,139839,359,52868,4159,93642,10752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
