0,16086.4,0,31361.68,0
20885.26,0,0,927.11,0
66569.58,519.54,0,2184.42,55.96
82772.73,2614.82,5.32,952.62,56576.31
64799.04,49.38,0,1136.65,3492.77
9567.37,0,576.19,2528.76,26465.83
0,0,40802.54,14935.88,0
6024.71,13.75,844.98,1033.47,61960.41
110941.11,0,3570.4,2416.01,4599
31951.72,0,11603.46,2576.09,7040.02
0,0,0,5171.46,293016.68
9021.51,0,0,368.79,54327.18
137373.88,399.58,0,10020.8,86586.72
215306.05,1838.05,0,8741.91,210281
0,0,0,18177.05,6273020.21
0,0,0,510.4,15297154.98
0,0,0,46495.18,1024836.36
0,0,0,2048.51,31048.31
328519.56,73300.89,0,71059.02,6654855.64
0,0,0,20033.15,9097051.01
122497.55,2508.78,0,2799.5,710677.11
3821.45,16.33,4.39,2.18,14932.4
42510.61,23427.9,48125.66,11381.46,403610.72
126274.24,109396.88,0,17106.48,403205.16
30477.31,5528.72,0,3183.95,1425982.45
1074.63,69.3,32.41,72.77,40472.13
0,0,0,0,0
587.39,96.45,4460.91,4.01,37160.24
20607.72,2670.5,430.09,192.01,17498.51
75461.85,28306.71,0,0,0
15822.67,4199.91,0,0,0
0,747.84,3393407.03,0,0
598611.5,48278.59,162645.75,32176.24,2294576
9034.21,7651.97,0,0,0
361453.49,22370.52,0,0,0
70050.38,5177.27,8335.24,9810.46,295438.45
106966.43,19035.2,1457.71,263.35,7355.58
18451.8,6148.26,10326.4,1331.53,134929.52
138049.09,51139.78,7051.98,350.12,94103.52
134830.49,24533.22,9284.04,1451.34,55787.49
79652.08,43846.8,0,0,0
104970.15,12826.28,0,0,0
9076.84,1164,0,0,0
168431,8859.4,0,0,0
22264.07,4624.34,0,0,0
2455.62,1516132.03,0,0,0
34504.2,3800.42,0,0,0
5203.76,853.46,0,0,0
45376.66,8068.43,0,0,0
