577902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,2647,826,0,1,0,0,0,0,0,0,1381,0,0,0,0,0,0,0,0,0,0,10641915,0,192,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36900,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,31,0,0
0,332814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228,193982,0,0,0,0,0,0,0,35616,5326,0,0,0,0,0,0,0,1,0,0,0,0,446316,0,0,0,0,6,383,13638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18710,166,0,438,0,0,0,0,0,0,0,0,91178,159,1369,62,157,0,0
0,0,199367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,18403,82952,0,0,0,0,0,0,0,3053,283,0,0,0,0,0,0,0,0,0,0,0,0,137974,0,0,0,0,0,1172,12641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29694,92,0,0,0,0,0,0,0,0,0,0,27499,0,211,95,1166,0,0
0,0,0,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,11,0,43,0,0,0,0,0,0,0,0,1790,0,13,3,1,0,0
0,0,0,0,35489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,2187,0,7257,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45032,26,0,29,0,0,0,0,0,0,0,0,8797,0,48,12,30,0,0
0,0,0,0,0,24101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,8588,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,18,0,0,0,0,20,813,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111,24,0,0,0,0,0,0,0,0,0,0,4823,0,0,11,0,0,0
0,0,0,0,0,0,969,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,56,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,1,0,25,0,0,0,0,0,0,0,0,314,0,2,0,4,0,0
0,0,0,0,0,0,0,106924,0,0,0,0,0,0,0,0,0,0,0,0,0,517,11267,0,94,0,0,0,0,0,896,0,0,0,0,0,0,151,0,314,10,0,0,0,0,409,10568,0,0,0,3684,6,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59808,739,0,0,0,0,0,0,0,0,0,0,79891,40,6772,113,1349,0,0
0,0,0,0,0,0,0,477,119413,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,0,0,0,2109,0,0,0,0,95,0,23168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4485,0,48845,15253,0,0,0,0,0,0,0,0,0,0,191011,75,25206,66,4271,0,0
0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86496,10,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
