2,0,0,0,0,0,0,73,0,0,0,989,27,31,0,99,0,0,0,0,0,76,62,0,0,7,3,30,156,1702,2913,78,307,208,3754,63,4,0,0,0,0,0,0,34,0,1886,0,0,0,0,0,0,51,0,40,0,0,0,0,0,0,0,0,2,0,0,6,370,41,0,0,0,0,0,0,0,0,0,29,207,283,0,5918
14939,3047,2565,1227,220,2319,2359,5502,0,98,51,64,402,0,0,0,961,540,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,1777,8
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13786,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,212,0,0,0,0,0,0,0,0,0,0,0,0,278,19,13
0,134,0,101,0,36,657,179,0,0,44,3,0,0,11531,0,0,0,0,50,0,12411,295,0,0,0,21500,2317,0,0,0,0,8121,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,604,0,0,23195,252099,0,0,0,0,0,0,0,0,0,9,0,0,19358,0,616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122454,13908,5699,2476,547,1701,1884,6111,6,5638,19,219,399,0,2017,275,57,0,94,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,21
0,0,0,0,0,0,0,0,0,0,0,69,0,0,230,0,0,17582,0,0,0,0,0,0,0,0,0,0,15726,0,5,27568,36,0,0,0,0,0,676,4235,27281,0,106,0,0,0,0,5610,0,30,0,104,31283,0,73,0,0,0,87381,12806,46,5,0,0,0,0,97,161,0,0,0,0,0,0,0,0,0,0,0,0,0,4036,1541
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1516,0,0,0,0,0,0,0,0,0,0,0,0,1796,0,213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9941,0,0,3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,0,0,0,42947,0,0,0,0,0,0,0,0,0,0,0,0,44174,9,3756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,28781,25959,3193,0,0,0,0,2697,0,0,0,136797,71221,59,2,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7041,6676,45633,21182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353,3801,0,377,0,13692,446,21,0,0,0,11860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,5574,0,0,629,33665,0,0,0,0,0,0,0,0,0,0,0,0,2951,0,155
0,0,0,0,0,0,0,105,0,0,0,0,810,0,178,0,0,0,0,0,0,0,1044,0,26233,0,571,558,2,218,0,153,2428,0,0,0,0,0,0,0,0,0,8,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,0,9010,0,0,2594,17789,0,0,0,0,0,0,0,0,0,0,0,0,11121,0,2937
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,27205,0,0,0,0,0,0,0,21640,0,855,10958,6768,0,0,0,0,29677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30254,0,0,22346,398249,0,0,0,0,0,0,0,0,0,0,0,0,470381,0,54761
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30735,0,47542,0,0,166,0,0,21065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,3713,166290,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,28,3680,4350,0,9,0,83,917,0,0,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,274,0,0,313,636,399,0,0,0,0,0,0,0,0,0,0,0,404,0,448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,55,0,42448,0,2049,5663,116715,8834,0,0,0,0,0,0,0,0,0,0,0,2838,0,797
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590,0,0,634,28268,0,0,0,0,0,0,0,0,0,0,0,0,3402,0,1014
0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,640,69,0,46523,42,22078,377,33253,1439,0,1269,9657,562,0,0,0,0,0,0,0,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,1970,0,0,2482,194571,0,0,0,0,0,0,0,0,0,0,0,0,5242,883,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,34881,0,2778,0,0,6544,36,904,1140,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,383,0,151,95035,0,0,0,0,0,0,0,0,0,0,0,0,47,420,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,2289,1156,0,3643,4402,0,0,0,0,0,0,0,0,0,0,0,0,282,0,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,7648,156,0,0,0,6245,50924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094,0,0,58599,97049,0,0,0,0,0,0,0,0,0,0,0,0,18775,128,866
0,0,0,0,0,0,0,254,0,0,0,0,1536,312,78857,3675,0,0,0,6325,0,276,0,0,48252,58,5732,6636,2389,60,0,9458,94326,0,0,0,0,0,0,0,0,0,0,3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,28,1818,8346,20533,2480,6410,163867,68069,1338,0,0,2,43856,1078,0,0,1025,0,0,3158,33486,282
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,165,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,872,0,22,0,0,154,0,0,0,0,0,41184,646,1483,95186,7772,0,0,8,0,0,97,0,0,0,0,252,124,0,736,0,34,0,1141,0,3969,320,5646,49,0,39,2,6,110,178,185,5,0,0,2,74,300,0,0,0,1245,1367,260,0,241
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,175,0,2900,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,40,5,0,0,16,3,0,0,0,0,0,0,0,0,0,104,366,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,10320,117,0,361,0,0,0,0,0,1,0,0,0,0,0,526,0,0,0,0,0,0,0,247,25,0,19,11,0,4,17,20,0,0,0,0,0,0,40,0,18,161,1247,3,0,2606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1000,0,0,12519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062,709,0,4036,507,4242,416,2348,101,37,0,0,2,3731,0,0,0,0,1142,9185,24016,0,6997
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,6943,39133,0,24,0,0,0,0,0,0,0,0,268,0,0,703,0,9,0,0,0,298,28,7,481,0,163,87,56,4,1,695,0,0,0,0,8335,0,0,0,0,4571,7016,0,0,1142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,28,1528,13,0,0,0,0,7,33,0,10,4,39,4503,0,7,0,0,0,4354,2546,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,32,0,0,0,4,16,26,0,11,3,0,0,0,31,0,219,0,1,7,1371,0,12,6,240,0,0,0,0,4,0,89,81,85,0,0,0,24,0,0,6943,0,0,0,0,0,13,0,0,1031,0,0,27994,0,0,1,33,0,122459,7573,1176,57,0,66,17,196,5,180,54,0,0,0,0,244,0,0,0,65,85,397,53,2,282
0,0,1,0,0,0,0,10,0,0,0,2,0,0,6,0,9,0,0,1,0,6,69,138,12,4,17,33,10,5,1,2,49,28,34,0,0,71,13,0,1,26,0,0,0,164,0,12,0,9,31,15,36,5,0,0,8,34,208,134,259,25,5,47,4,9,51,9,3879,66,34,66,2,194,24,14,3,100,1096,8488,125,1,16
3531,1179,898,31,2,67,19,41,8,34,5,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,5,0,0,0,60,49,4,0,10
0,0,0,0,0,0,0,0,0,0,0,0,6,2,45,53,262,58,1,4,123,5,32,39,772,4,5,4,200,8,1,1888,432,14,432,10,73,515,231,0,72,4,3,6,8,1547,3,94,0,1950,259,261,651,16,56,1,3454,513,6171,2870,216,45,338,4163,2966,88,11,80,1454,29,171,0,0,316,74,26,10,49,2979,6117,1185,3,409
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,11,0,0,1,0,0,0,0,30,0,36,0,0,0,0,0,0,301,0,1403,486,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3256
17,0,2,0,0,1,2,450,0,63,1,7,11,7,46,0,398,117,2,84,0,120,90,153,7473,28,537,337,355,13,85,3361,2991,295,13,5,10,451,4360,8,392,52,4,155,195,18234,13,340,5,893,2732,698,2293,65,195,9,39,0,168095,13783,11340,1,26,1152,70,127,4,1238,3656,448,0,0,0,1108,478,272,0,532,1775,3185,878,5,6641
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,8,0,0,9,5,0,21,0,2,0,0,0,8559,82,1,0,0,1,0,0,0,3,0,0,0,0,0,6,4,0,0,0,16,9,5,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,1,588,580,44,0,0,18,0,0,0,0,41,98840,6166,0,0,9,0,0,1,0,1,5,0,0,0,0,0,4,0,0,0,35,21,5,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4629,3986,0,0,0,0,0,0,0,0,0,192602,39138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,37,28,2,5,19,21,23,4,78,23,13,6,4,16,0,46,305,12,10,216,7,7,18,90,0,25,17,38,5,3,12,103,10,21,13,10,807,30,19,531,188,12,96,21,258,171,7,35,6837,822,5636,1234,0,195,2,331,113,305696,74196,39,211,9,88,5,29,6,6,234,389,63,0,0,429,73,69,0,131,20462,2561,224,0,1739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,21,0,0,0,0,0,0,0,0,1,20,0,0,3,0,0,5,3,1,0,0,0,0,0,0,1201,8254,2990,124,0,725,17,1269,65,53064,3691,61,1791,61,4358,277,112,32,39,21321,267,230,0,0,38,33,61,0,50,3148,8523,1675,8,878
9,1,24,35,9,10,20,163,2,0,2,13,0,5,19,0,551,591,19,104,1624,0,0,0,0,46,0,0,1170,0,0,111,134,3,1550,26,4,818,850,0,305,72,1,160,2,0,0,42,0,291,1634,84819,1499,0,24,11,524,1014,55744,17091,53,718,35,324,62,115,64,20,2937,152,112,149,0,849,2695,767,325,892,2975,1109,838,18,1635
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,11205,24,0,0,0,0,0,0,0,0,0,0,0,0,0,57264,0,0,0,6,407,0,0,165,60,89,14,3,100,12,163,0,90,69,0,0,136,45,57,0,0,6180,4135,3252,0,424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,13,33,4,0,22,64,3,85,0,33,12,0,3,4,0,23,0,0,40,106,0,37,2,1,20,0,1,0,5,0,5516,556,1950,11,389,3325,18,24,34,4059,3138,3,459,671,2721,11733,12,1,66,103,18,43,0,0,99,27,0,5,37,402,5972,483,0,15317
1,1,1,2,1,1,1,2,0,2,1,1,1,0,2,0,2,9,10,9,62,0,2,8,7,2,8,9,30,3,9,2,10,3,3,0,0,6,24,2,9,5,2,11,1,5,3,2,0,16,0,0,6,2,6,1,11,11,188,70,3,10,3,134,6,17,6,9,22,5,43,102,4,17,6,37,58,12,216,51,5,4,9
0,0,0,0,0,1,0,1123,0,0,0,0,67,91,1562,556,0,245,14,70,33,218,665,380,44058,372,1946,500,4831,1028,142,164,6500,923,11102,259,959,29685,6752,624,705,1090,85,2445,98,18430,219,6216,27277,6938,3661,4680,23317,1452,2101,16,324056,27774,12603,1932,15681,3197,7814,5695,1539,15656,650,43422,143247,2270,2455,1896,63,14291,2354,828,360,2459,85834,82053,9723,34,16175
4,0,5,0,0,5,0,374,0,0,4,0,67,29,154,0,0,1214,5,0,767,0,179,70,0,28,253,0,47,5,0,68941,11520,0,223,0,0,0,0,0,0,58,17,494,0,0,0,0,5816,1389,70,76,581,63,0,4,0,13851,52069,6715,1246,919,68,806,701,1493,1211,18251,2415,84,211,0,4,3365,111,0,0,265,1375,11727,2973,6,535
0,0,8,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,155,0,0,0,0,222,204,0,1109,0,0,0,92,60,0,0,0,0,329,0,1453,0,0,431,0,0,0,1353,0,2565,644,10392,1304,0,144,6,40767,1088,23831,9614,24256,216,2622,2805,1184,11874,206,259,100883,5934,2146,829,0,925040,442,127,0,810,261040,11167,25265,143,5316
10599,3709,227,701,943,377,0,2088,32,0,0,0,0,0,363,8,0,0,0,0,654,0,0,0,0,102,0,0,763,0,0,0,269,0,0,0,0,0,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37470,849,27900,10505,8737,67,48295,20021,774,100770,135,170,49358,4883,2480,0,0,98764,840,205,0,1134,363777,12906,35299,75,3498
27604,14093,23424,9664,1754,4713,3347,4273,4,665,42,249,4229,1135,41273,12207,1372,5006,23,6800,3272,19417,7277,131907,78066,3271,71995,8467,23232,22728,3046,57147,176887,4638,12587,232,418,34567,17913,1100,10247,190,80,2969,82,5717,93,6947,4725,7827,5793,29546,30032,427,3087,26,2845,732,355487,62622,5905,2026,1830,42542,17937,2911,37540,601980,43564,953,297,63,3,21956,1517,377,105,947,13409,32641,235721,31004,53881
5048,964,783,289,80,143,85,603,23,281,1,6,108,29,1051,311,35,128,1,173,83,495,185,3359,1988,83,2247,230,3749,824,131,1963,12821,641,2772,6,11,8131,2570,28,10561,5,2,76,2,146,2,177,120,14227,7563,13165,8897,11,516,5,72,19,21553,6292,16663,1799,901,248902,1815,7225,1120,16443,19364,4329,21978,15194,1105,8484,255,4778,2391,3683,73413,26376,8883,846,8268
24,6,10,4,1,2,2,2,1,0,0,0,2,1,18,5,1,3,0,3,151,8,3,56,34,2,31,3,777,10,2,24,76,2,623,0,0,15,8,1,2438,3,479,2,0,3,0,3,2,3,3,3065,13,0,2,1,1,0,152,27,182,56,1,137,67,1051,18,271,4612,34,0,0,0,9,274,0,0,188,10125,2529,266,21,212
6940,4970,5552,2167,463,1205,946,1469,72,709,25,236,1086,347,9322,2757,947,4347,29,1594,87919,4313,1657,28790,18221,849,16333,2191,7175,5477,756,13162,50676,1035,9475,618,651,22816,10165,2638,18550,183,264,1062,255,1452,357,2011,5213,13958,10919,16872,51473,345,2337,28,4735,3194,172791,51231,37386,846,1039,50294,3902,14225,8320,131246,63835,3349,17722,1416,80,32090,3536,776,425,1008,98880,40107,51780,7365,23000
250,122,203,85,15,41,29,37,2,5,0,2,36,10,357,105,11,43,0,59,28,168,63,1141,676,28,623,73,401,196,27,494,2496,562,269,2,4,299,834,10,88,81,1,844,1,50,1,60,41,68,662,2076,2024,1398,522,3,25,6,19703,41799,2974,18,16,3061,97895,8152,520,5240,19961,3215,5447,1,0,5926,426,678,411,1583,160793,2770,3037,342,1338
569,290,518,196,36,101,83,198,0,54,13,43,139,56,827,283,27,422,1,208,66,533,146,2675,1684,400,1442,190,794,650,173,1226,3616,153,257,4,9,719,1039,33,205,3,111,716,2,115,2,22839,95,1464,116,2360,3390,9,62,6,57,15,7120,1254,145,274,1282,48896,85315,59357,817,12212,4186,37,6,1457,65,1893,369,8,122,255,18901,2148,5361,621,1267
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,709,0,0,218,329,724,34,0,0,1043,0,0,110,21,0,0,0,0,0,0,0,0,145,372,0,952,6,773,1038,17034,20157,7275,266,1160,4658,8612,2375,143,1614,8179,1136,3859,5688,106,15149,635,0,261,342,59111,4042,837,36,734
0,1412,49,72,0,47,0,0,1,0,0,0,63,0,478,439,0,0,27,0,0,0,0,0,1969,0,1226,9510,58,0,0,718,279711,1179,121463,32,0,2818,6682,155,27675,860,715,2838,118,23794,1257,4680,11737,3778,1333,7543,12099,171,72,11,5746,9297,207959,565861,61486,7971,1920,106942,152007,2030,3315,69291,26020,9221,4655,13365,235,4156,5673,5776,935,2481,592482,111730,28983,0,392
0,0,0,0,0,0,0,0,13,0,0,0,0,0,640,0,0,309,76,76,1763,2464,1034,1715,2550,232,1031,411,4465,1828,28,981,232579,4371,794,133,74,12770,12498,341,0,12,0,4577,177,11583,1069,1726,140,7127,6060,17438,34933,1335,1270,73,1483,2835,119185,214767,93921,5076,1950,75850,32048,106568,3334,1531,798906,35314,72885,28920,525,93778,21886,2426,1337,8922,227106,885969,141201,212,47474
546,0,69,145,55,0,0,631,70,540,32,171,0,562,0,0,0,29,0,0,104,0,0,39,1214,0,741,12,9446,110,144,174,15464,842,1053,0,0,22231,1584,0,0,102,0,462,94,0,2,2756,0,3987,580,0,11655,356,1073,12,0,3288,109691,16858,12338,163,575,8724,6956,15745,191,2721,44899,62743,35118,14642,332,70655,880,201,258,467,89546,12318,454,10,1573
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,187,0,389,0,0,0,0,38,1077,0,0,8009,1846,0,1377,273,155,4182,58,848,357,2869,504,201,1003,1505,2868,810,536,8,4384,768,81712,45707,6130,595,1223,25201,23375,7162,1041,155,12347,12316,17649,9991,490,6183,1261,1650,370,1216,53395,15138,1782,87,1148
4791,0,65,20,42,0,0,0,230,27,0,70,283,125,0,0,24,548,357,89,3790,856,1361,1056,281,378,27,158,231,767,0,300,8414,14,2031,538,146,37719,634,319,809,414,0,6840,128,1190,262,723,223,1422,256,5243,1009,45,649,14,946,208,0,0,14199,1625,165,47358,13880,946,139,12,44745,17789,41116,98339,2050,11958,12642,4971,1325,18398,14620,1805,86,43,1124
67,0,1,0,1,0,0,0,0,1,0,1,8,0,0,0,1,29,11,2,61,0,0,0,0,0,0,0,6,0,0,0,202,0,55,0,21,442,15,0,31,22,0,36,9,15,5,16,5,13,21,54,55,5,50,1,25,7,341,386,238,23,2,937,464,109,4,1,796,294,993,1441,62,55,344,167,36,346,3354,72,9,3,24
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,235,95,0,0,9617,258,101,0,160,2718,0,0,0,0,0,110960,0,0,0,0,1508,0,21,1147,305,0,1299,21,487,240,0,0,5205,0,0,659,0,18,7,0,583,92211,35046,401497,156669,0,93563,2193,3063,39,5007,31442,7376,264,97,21,14119,20609,2981,13,7007,74028,180053,8832,13423,9736
143,0,18,41,0,0,0,0,24,0,0,38,204,0,144,0,0,1616,0,0,8105,0,28,8,188,0,0,0,351,89,0,0,6328,217,859,379,67,3363,622,95,1493,367,41,1039,70,479,220,273,839,2616,1828,1090,2886,521,403,8,7264,1036,130963,97384,5132,2891,156,7732,7542,3088,203,738,11068,3654,6251,2030,148,2522,826,709,221,980,6482,7396,571,490,3410
293,406,14,33,22,0,14,11,2,15,0,0,80,0,0,0,162,0,0,0,643,0,0,4,142,27,0,80,52,0,0,120,1665,54,123,0,546,1248,0,74,882,61,6,307,67,574,257,88,0,1964,1625,68,1666,38,295,1,3118,274,17437,4648,1921,1075,123,5480,3066,1546,96,365,4065,922,9786,2095,67,12625,677,533,98,615,5697,4900,1383,21,960
164,0,22,48,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,6567,0,182,0,0,1847,0,0,0,0,0,0,0,0,0,0,0,2083,2590,0,3396,0,264,10,0,0,11072,0,935,502,182,3517,2580,885,5017,235,3755,717,4731,0,0,720,0,0,122,214,2154,2245,2326,16,3098
39,0,24,54,36,0,25,7,4,0,15,30,98,13,3,0,0,0,25,10,0,64,0,15,0,20,4,63,138,21,12,0,3159,42,206,1,5,3407,104,22,451,694,4,192,508,56,2,118,0,3256,2628,1157,47,172,565,1,6008,1530,56914,51497,4992,37,0,9181,11150,8812,438,350,32998,3942,16040,4099,112,25153,1538,40,140,79,21065,3632,1174,36,1331
