783637,233240,171069,17493,8301,29305,13170,26660,1639,14940,1161,6666,6660,1535,116453,25460,25048,18511,1563,21008,43570,51327,54981,44556,795822,3241,245911,75657,199271,41048,16351,369532,447318,72960,152266,3445,10943,326611,131246,4405,99256,5269,1594,15037,2079,198159,2665,64718,72599,278756,88869,328140,402889,11040,65415,547,718016,86887,4590807,1013193,144579,53735,58056,583551,503877,83359,131909,1727346,789261,38668,60056,40635,1430,220871,33674,12208,4232,28526,750361,1335771,655442,92689,507436
250632,72195,87862,57630,30905,131276,120534,174408,1377,15417,925,17609,31904,4526,377149,137411,41822,86242,3086,74833,69575,52486,11397,154960,234261,1690,97080,12271,82346,21774,8073,116238,268318,90909,67510,3163,8038,136262,75583,4023,50884,4058,1187,9584,972,43466,2783,28969,49544,84861,85635,78553,153810,5332,18149,216,80399,79786,1479068,536021,1648605,338530,87555,543997,217899,247214,162439,1691855,1095060,365060,61560,92224,3637,260091,99807,27148,20573,81577,3978863,4973097,660585,100288,536046
1168636,458991,745892,342392,124930,351043,767842,479763,2562,62118,1314,35750,91149,8611,442533,172042,86647,280008,12600,271781,295884,53208,23885,500081,339037,6160,92563,15409,126834,46861,12010,169950,460402,71186,143126,6761,12060,309710,65398,4969,114090,7687,2140,28027,1209,65919,4973,18604,92575,120297,137421,76788,345316,7555,28256,351,379299,51489,2305354,663573,3549494,379773,6366,247596,71033,247512,422436,2147900,2776197,949291,101762,186661,7249,3069710,129124,37133,29603,98329,0,682823,217222,170293,499068
26193,1970,2550,7391,2160,4844,2367,8977,45,874,124,2633,4142,884,29179,25600,3733,20274,449,10090,22842,7117,1679,115408,28335,586,11024,958,27735,3717,999,9143,150249,12368,25427,1467,4136,51630,10487,2060,24337,1609,171,4933,415,9023,988,22121,23147,32065,36441,18354,18802,240,6999,96,138927,16661,576016,116337,439211,70928,44363,536544,159648,151705,45740,564183,1010131,57251,15581,23433,756,308525,26013,7304,3806,20442,536628,549389,165859,35498,99120
22868,6051,9937,6160,2151,5464,13858,13867,89,1388,38,886,2285,316,18122,5751,3185,18185,208,4911,18410,6249,1896,15536,33112,329,14643,1400,22818,2789,752,10833,967999,6374,9789,94,813,12597,7368,412,6183,412,15,1053,119,7949,247,8530,13941,10323,8775,12096,16407,102,2233,32,21591,17367,165422,54704,230667,14636,3807,30199,18313,12993,38935,205949,64662,3034,10464,9588,351,126411,13109,3681,1724,10302,0,67021,12574,11798,29753
-14233,-4882,0,0,-1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1367,-7122,0,0,0,0,0,0,0,0,0,0,0,0,-356245,0,0,0,0,0,-25604,-5132,0,-3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2911,0
