0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.795,0,0,0,0,0,730.95,2759.656,9830.122,0,90.79,1746.013,0,0,1923146.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071.719,1.551,125.975,1453.229,3998.444,194.849,38741.583,1421.112,669.869,612.493,129867.888,5529.345,168857.208,4225.885,172019.519,1864064.918,149493.837,61934.494,504.678,592668.247,30993.465,3315.157,112935.376,271927.311,240919.007,19591.709,0,10814.08,16641.859,455384.449,8137.494,509476.073,653732.324,5339.266,19452.167,805324.267,408753.768,526362.446,873417.1,469979.925,32405.011,7862.445,1228.949,52230.773,67046.909,0,1404.513,468.782,8492.153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220347.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6528.085,0,12853.241,3171.648,129326.106,24811.855,0,0,10026.059,12146.309,0,0,0,0,0,0,102553.121,696.186,594.283,5912.647,25543.437,42.761,0,325.253,1008.224,0,54.001,173.711,44155.142,16471.382,69895.431,646.895,1778.131,34827.107,5526.862,4409.866,329.242,593.485,5.355,3427.888,689.444,50503.012,2997.165,1841.254,70.794
16.853,0.123,0.742,3.399,2.314,2.214,2.054,3.323,0,0.022,14.404,4.37,760.764,0.064,332.656,2423.424,68.34,3.471,258.797,247.484,1.375,388.931,75.889,69.352,69.68,0.954,0,3.214,155.119,2.684,1.284,4.257,31.335,1245.837,3.09,12.911,0.933,7.558,7.07,155.51,2.273,4.832,0.024,2.203,74.512,0,8.044,0.083,15.469
0,27.768,62.216,759.67,106.925,229.835,0,1945.359,145.56,3.143,0,0,454.855,122.337,0,0,117.993,689.843,100.897,0,4665.188,730.971,295865.749,2810.856,10081.723,224.359,0,2721.279,2800.838,0,291.746,1594450.541,341224.095,101.837,877.814,672.673,181.322,412.319,217.702,1135.725,361.282,296.337,116.223,301.706,31.161,0,686.545,318.342,1037.898
0,0,55.418,302.971,611.175,18.402,3785.317,195.964,675.187,74.947,4643.602,2134.002,471.119,64.626,889.092,39138.003,3121.873,1062.297,3904.154,144359.171,30039.742,1114.177,4734.88,1961490.608,69420.816,3838.376,0,1873.482,2468.554,1414.173,1533.717,38145.13,1263097.289,6728.42,2443.311,10545.47,247.071,4579.372,28346.45,1915.982,15158.712,44552.039,1829.91,11899.594,29545.886,0,10187.77,743.225,3663.478
43048.499,1886.248,6297.37,11583.833,6948.971,13374.661,57233.512,9205.708,6144.311,384.787,1298.205,149.111,553.469,7490.141,272521.948,306353.001,49830.939,10607.264,94.318,5325.149,14317.444,2076.533,51792.493,70415.49,602023.833,7502.911,0,4510.498,959.185,272.623,9026.012,129866.158,150010.328,1722.744,851.672,28842.5,404.016,4267.85,18093.779,20558.979,1701.982,707.179,90.304,501.534,11301.096,0,5890.013,365.292,13449.249
0,0,0,0,0.1,0.216,11.431,1.171,0.16,1.168,6.617,0.323,0,3.986,0,0,0,0,1.351,2.458,397.623,298.66,374.039,55.12,276.372,764.556,0,221.97,46.61,1.051,0.093,90226.889,977.83,22.772,81.759,235.315,36.647,80.233,98.211,23.278,7.711,52.065,2.217,25.138,614.779,13442.2,35.101,13.912,1190.911
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.63,0,0,0.223,5.188,0.086,40.943,1.352,0,0.07,440.494,0.835,346.674,86.044,1989.879,12436.531,3689.444,64.279,1318.595,1787.983,60.59,7.27,49.931,32.52,214.708,13.545,0,320.529,53.099,250.483,69.327,2273.926,1303.603,35.38,9.465,2026.807,716.815,1031.533,2006.29,669.637,76.032,283.315,1.48,35.368,704.272,85385.631,6.737,1.734,854.856
0,0,0,62.265,0,10.92,86.021,88.433,1.587,7.976,670.899,754.14,399.019,3.433,24.905,1323.062,41.2,51.03,379.577,2.75,379.666,288.322,428.759,247.846,257.517,46.616,0,6510.112,2470.144,69.675,11.76,2482.429,20294.916,157.609,104.559,1453.663,195.837,593.979,631.767,113.619,215.253,1910.124,136.05,694.979,3212.622,0,564.044,294.488,3687.562
0,0,0,0,600.583,40.73,1209.059,1214.307,337.936,380.216,7273.662,2265.359,1036.994,9.049,85.409,278451.302,4323.846,744.843,0,0,34437.227,4053.102,26149.08,41672.704,98943.782,29116.842,0,4572.914,4095.841,125263.946,74430.347,11397.382,379756.689,40452.773,22986.853,21985.625,1171.078,6980.514,1478.763,32720.665,43275.024,32530.944,2054.11,6571.449,63909.893,30198.841,5878.427,2025.618,15950.822
0,0,0,0,0,28.208,126.595,144.753,14.35,44.084,0,0,604.024,0,45.2,741.346,1576.49,52.774,0,0,7636.527,260.464,798.458,1968.504,9603.52,1808.273,0,4257.261,57.053,783.535,4343.872,6819.296,43302.496,18747.729,8220.232,2957.977,1116.818,2070.168,634.9,4237.596,3434.873,6283.057,581.172,1830.464,7806,4367.869,21392.093,1439.161,4835.212
17161.013,0,948.939,224.826,4007.037,5743.874,151174.109,23570.619,78.466,1484.319,250421.304,29385.915,2669.91,11902.048,6694.357,1114131.748,100768.977,76891.144,237.119,112071.517,2364.599,795.375,17278.761,2717.578,6660.881,29185.775,0,878.813,52.453,14253.422,3386.865,16279.675,279418.032,9336.372,6811.91,2074.622,835.851,20105.599,890.857,378795.058,61985.402,48694.913,1453.131,201659.421,2626.137,137675.466,4113.713,394.447,5431.934
20661.947,2727.39,7946.993,18824.911,10784.045,11218.498,38408.976,12140.405,68622.357,15592.994,64770.895,2327.447,94882.677,66214.886,286167.212,1989037.671,134935.968,32477.652,268145.636,332013.62,445441.933,9403.309,602554.788,612742.963,471459.475,19468.76,0,34368.228,27869.762,89015.602,11059.038,2452610.866,904149.298,37993.487,295690.959,225629.454,153567.25,422604.029,246666.874,137788.238,18340.605,8322,765.366,20740.712,130678.395,23108.456,26204.011,5542.157,39088.674
0,0,0,0,0,9.856,108.72,46.946,0,1.874,2680.694,42.134,0,74.388,3999.661,48790.491,99.003,0,5665.525,11713.085,755.681,601.545,115.23,1726.666,1965.449,200.444,0,1686.745,648.756,183.27,404.386,7021.495,44686.875,53.827,881.262,304.716,0,722.607,7777.372,2920.52,659.42,1508.699,117.803,538.131,1665.101,24897.675,660.632,146.323,2781.263
0,0,0,137.655,1466.441,171.383,2210.18,829.541,48.287,69.273,42701.062,1327.494,5789.222,239.454,1846.955,6227.035,156.603,34246.711,58.622,53524.299,5463.164,238.336,7226.881,15958.025,37655.044,3481.439,0,2226.961,1825.133,660.95,25.747,67564.541,2615.084,894.232,678.598,26889.001,145.167,40333.359,111413.641,18123.095,2158.097,4608.971,1666.697,14597.996,16332.532,102546.98,942.213,2601.776,6478.706
9111.46,453.123,1058.66,8654.843,2422.312,6003.687,26260.711,6051.247,36669.565,2808.127,6497.591,2440.38,9509.506,17804.763,60238.368,451537.345,34352.939,29996.381,29879.457,63742.507,56394.794,2419.407,67826.544,82152.479,88985.739,8164.852,0,6345.888,7646.004,17713.45,2902.319,138733.99,377415.241,7625.084,48284.232,61922.849,20823.949,63845.581,33154.02,31349.727,10828.848,25028.056,1347.748,15580.685,23313.477,118000.001,4989.648,962.414,11757.072
324.4,27.186,147.56,129.086,233.555,123.496,616.74,120.123,149.095,179.206,22468.185,78.162,620.381,1533.847,1042.605,371052.801,10908.845,111.531,4093.55,1964.973,6125,1756.382,29205.079,4542.227,8568.781,17964.03,0,1334.033,359.04,1121.371,716.468,130342.979,197856.39,1229.46,3888.833,52847.271,45216.921,5875.269,2905.304,29150.414,5776.688,6617.672,799.312,630.591,6902.904,89042.887,1207.149,100.908,2927.124
1550.104,167.429,294.883,979.38,727.502,775.017,4592.307,955.233,7730.857,1324.979,5367.326,165.219,2220.96,6007.938,27654.226,573892.379,6822.878,2061.419,70158.971,26692.732,21575.611,2976.114,74798.14,45653.872,63848.593,1898.724,0,4944.145,2197.739,5857.519,1911.26,168230.784,128274.698,3266.866,13504.581,12497.203,9661.041,56263.157,8456.258,23042.707,8810.47,4451.331,974.901,2193.158,10366.498,23906.303,1881.273,1234.922,4537.464
250.427,45,206.445,205.405,220.29,226.689,1809.583,1804.132,5727.367,481.252,5435.27,60.462,2959.852,2285.641,22330.767,568961.571,39762.721,9618.29,56658.903,190410.207,16922.975,4374.567,3846.673,27067.311,165376.634,1333.712,0,3565.468,740.757,1930.683,2962.16,54578.691,171642.945,895.774,11748.169,4783.869,4658.969,12407.876,5166.382,13423.001,3118.485,25131.131,456.761,5054.185,19275.724,82728.83,1663.241,2754.853,2435.169
987.309,92.15,351.755,671.768,549.791,387.167,5020.973,502.021,1751.544,862.436,5906.573,228.038,3279.185,2893.054,10639.43,98393.687,5473.349,1937.68,2831.121,22321.259,9507.695,3878.103,64086.816,46090.076,116417.204,26809.069,0,5703.608,1069.399,3759.206,5037.714,84300.448,605576.712,3606.686,8468.119,239294.516,85503.25,250164.121,307766.443,631022.225,26294.244,8346.839,1642.219,4121.235,23141.856,108843.843,1522.138,1642.097,7449.63
0,0,28.684,396.018,0,1753.247,4906.763,258.986,19.801,15.727,1447.572,258.05,499.75,19.724,151.801,234558.661,9114.354,816.494,12722.083,41123.542,2035.831,1450.181,8664.415,24266.076,26035.49,2477.73,0,1938.931,1820.995,1843.19,5456.714,41241.941,287389.55,6240.527,1161.469,19700.623,31675.561,9816.365,5845.158,87846.072,83505.86,47582.747,5830.723,17657.456,41521.824,18978.657,2893.114,1108.72,23275.104
4683.375,155.04,25.863,298.388,2680.889,2926.014,49032.775,1887.27,121.801,3106.897,37724.298,1464.625,17793.803,5733.431,231948.144,311132.474,60201.035,10783.778,105264.196,141402.26,49499.391,3391.086,73518.978,77085.524,71799.12,3235.61,0,1502.159,10943.686,6736.699,1762.275,63663.17,366563.921,469.216,2619.726,81544.464,19916.183,6763.016,8526.758,32141.047,7761.312,206442.784,17879.466,74584.786,59016.952,105687.968,468.166,1537.803,2486.68
7971.335,32.085,58.87,479.23,544.207,253.927,140.934,2264.604,69.1,900.761,7857.85,607.157,4137.888,2623.305,945.517,80647.146,39090.645,2024.23,64.89,9870.446,3883.409,2258.914,1479.811,8706.645,9587.252,365.649,0,2061.704,876.876,145.194,32.273,10886.39,2620.899,1019.804,1538.955,11381.122,11341.313,3254.805,65.712,5864.938,5011.355,6836.969,7919.675,3252.481,36322.496,4526.897,1681.593,443.698,3720.865
0,0,0,0,0,17.876,0,139.971,0,0,514.737,7.058,161.633,275.64,300.62,183222.413,7671.843,9324.644,9.958,3625.655,3134.231,2327.823,6081.659,11341.831,13249.984,2589.713,0,1267.455,230.584,780.17,174.68,29255.726,1610154.156,615.085,6758.424,19606.052,8925.27,2097.477,8227.093,75252.528,232.32,62963.811,4528.656,21088.009,43368.397,12893.794,9935.317,2576.552,14378.674
11181.598,0,32.088,182.736,1406.284,7.042,1784.872,436.357,72.083,0.727,70869.381,4996.7,1237.775,2655.407,611124.88,1154158.99,40736.988,20000.623,155591.384,131080.032,2214.31,906.009,16384.106,21705.116,149244.51,3966.929,0,69.015,5860.61,4140.729,7575.723,173408.665,241965.787,7067.241,3293.366,34645.069,67931.003,6435.463,25552.293,44518.746,54752.835,39055.841,21407.655,29179.806,51772.866,64714.406,5666.245,1689.767,27820.107
0,0,0,35.981,0,0,0,134.926,0,87.446,0,0,31.889,17.769,0,327.424,11.207,185.505,165.305,0,161.691,0,145.405,0,1625.677,93.796,0,0,138.1,322.468,0,2946.532,0,216.86,128.732,479.465,70.678,769.064,168.293,533.134,1818.999,3193.746,244.996,853.874,153.662,375.315,264.913,684.339,0
0,0,7.851,42.397,159.987,0,0,106.063,20.69,85.462,0,0,632.956,47.221,70.646,8153.705,3857.687,523.985,6.446,214.358,2006.205,67.098,1108.431,2064.237,3720.187,333.497,0,1573.1,143.028,1103.421,234.774,9503.66,4046.876,1179.444,339.565,1135.546,178.505,1490.942,96.463,976.426,2066.809,3051.203,2035.339,2562.215,41266.433,1259.484,5086.526,648.564,3828.599
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.986,0,0,0,1533.637,1959.682,5478.806,0,0,0,0,0,0,0,0,141.421,203.918,653.497,6.729,4.773,136.926,152.092,624.47,286.748,9.736,484.862,5300.267,1419.723,575.026,24040.389,926.547
1834.4,466.279,17.475,555.522,5233.782,997.828,79749.757,3262.811,399.947,848.866,4477.115,12651.379,1174.596,173.868,312.752,5148.758,90300.255,18645.179,15335.265,19492.086,3017.317,505.521,20933.429,13540.513,8116.249,1853.673,0,3555.235,411.665,16062.42,2138.319,16081.267,57148.23,2374.755,2900.573,208507.303,7866.638,11573.671,1407.851,17440.664,6849.508,32902.298,3354.813,12973.519,97102.58,456.376,4878.849,889.304,6903.882
