0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14838.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57946.00,0.00,3128.00,177601.00,0.00,0.00,925.00,0.00,12.00,382.00,0.00,7.00,0.00,43.00,0.00,0.00,0.00,0.00,1426.00,5163.00,0.00,0.00,0.00,0.00,652.00,11.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1928.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,591.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,6.00,242.00,2120.00,325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5353.00,2801.00,0.00,2164.00,1164.00,0.00,133.00,1937.00,0.00,557.00,0.00,0.00,0.00,24.00,0.00,0.00,2803.00,9796.00,0.00,26.00,0.00,35.00,7661.00,11204.00
11.00,4.00,0.00,0.00,0.00,5.00,0.00,41.00,18.00,141.00,31.00,51.00,0.00,242.00,9551.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59366.00,0.00,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,2.00,0.00,20.00,6.00,1.00,4.00,4.00,6.00,10.00,0.00,62.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,697.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,39.00,187.00,0.00,0.00,0.00,0.00,351.00,18.00
82.00,56.00,0.00,6.00,4.00,161.00,16.00,1424.00,76.00,0.00,7.00,9.00,6.00,62.00,0.00,0.00,19653.00,6782.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96073.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,716.00,14272.00,0.00,0.00,0.00,0.00,0.00,0.00
13.00,11.00,0.00,2.00,1.00,29.00,3.00,258.00,19.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,909.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16711.00,0.00,0.00,0.00,3975.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1308.00,9775.00,0.00,0.00,0.00,0.00,3402.00,1.00
35477.00,51351.00,826.00,643.00,16.00,37.00,1693.00,236.00,349.00,2186.00,6833.00,830.00,594.00,641.00,7709.00,294.00,805.00,153.00,183.00,1313.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,3.00,38.00,2591.00,0.00,0.00,0.00,0.00,0.00,0.00,164.00,0.00,0.00,1854.00,0.00,1850.00,2934.00,0.00,0.00,84742.00,324.00,13307.00,352.00,0.00,63140.00,0.00,3468.00,0.00,0.00,0.00,0.00,303.00,1429.00,0.00,0.00,0.00,0.00,0.00,202.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,26655.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29366.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,328.00,0.00,0.00,3714.00,59833.00,0.00,0.00,0.00,0.00,10225.00,598.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1363.00,13414.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,3704.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,6430.00,28693.00,0.00,0.00,0.00,0.00,2276.00,335.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1326.00,10705.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13401.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1870.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3749.00,21425.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,10.00,57.00,0.00,5866.00,314.00,982.00,2680.00,6009.00,42264.00,0.00,0.00,0.00,0.00,0.00,0.00,6729.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,3225.00,16172.00,0.00,0.00,0.00,0.00,3394.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15151.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,33018.00,19.00,10431.00,0.00,226784.00,0.00,351.00,0.00,0.00,0.00,67.00,0.00,0.00,0.00,0.00,620.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16471.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,145.00,0.00,0.00,0.00,0.00,0.00,2717.00,2239.00,0.00,5848.00,34208.00,0.00,0.00,0.00,0.00,33423.00,295.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.00,8.00,11.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,264.00,0.00,0.00,28765.00,0.00,0.00,0.00,0.00,0.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3948.00,76.00,10824.00,3663.00,357.00,0.00,206.00,11.00,8.00,2515.00,291.00,239.00,0.00,0.00,0.00,0.00,23583.00,0.00,3058.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,765.00,0.00,0.00,6851.00,39272.00,0.00,0.00,0.00,0.00,48423.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,10.00,3.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,120891.00,5659.00,2.00,2.00,5.00,24.00,14.00,97.00,17.00,570.00,6.00,46.00,9.00,207.00,98.00,25.00,1630.00,4914.00,61.00,161.00,39.00,1318.00,2759.00,81.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00,3.00,3929.00,57.00,5173.00,2896.00,691.00,11.00,20674.00,1700.00,1069.00,7587.00,5360.00,5797.00,61.00,0.00,17.00,96.00,0.00,454.00,19473.00,48.00,23.00,38.00,2.00,14.00,112.00,161.00,116.00,150.00,22578.00,305.00,10206.00,6928.00,397.00,13262.00,40544.00,3052.00,281.00,52.00,3253.00,43185.00,1627.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3371.00
11.00,17.00,0.00,0.00,0.00,3.00,21.00,14.00,7.00,0.00,13.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,6.00,58.00,19.00,1.00,1.00,1.00,4.00,4.00,6.00,0.00,0.00,0.00,1.00,187.00,2.00,248.00,825.00,324.00,6.00,594.00,175.00,6.00,275.00,83.00,602.00,264.00,4.00,13.00,24.00,32.00,37.00,63.00,14.00,44.00,600.00,439.00,526.00
1.00,3.00,0.00,11.00,0.00,8.00,62.00,42.00,48.00,0.00,84.00,10.00,0.00,5.00,1.00,0.00,0.00,0.00,211.00,3.00,37.00,1.00,2.00,2.00,8.00,14.00,21.00,0.00,3.00,0.00,0.00,1.00,87.00,0.00,1.00,39838.00,1323.00,35278.00,20495.00,61.00,133427.00,2346.00,50849.00,462.00,123.00,37.00,1523.00,219.00,491.00,7196.00,78.00,3251.00,2593.00,8872.00,1798.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,9.00,1.00,7.00,359.00,9.00,0.00,0.00,42.00,937.00,479.00,994.00,1.00,124890.00,0.00,43.00,90.00,0.00,6.00,2.00,12.00,65.00,30.00,0.00,2306.00,1073.00,2758.00,194.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,5.00,1.00,14.00,7.00,0.00,0.00,1.00,1.00,0.00,2895.00,0.00,7.00,29.00,11.00,19.00,12.00,1.00,6.00,2.00,4.00,7.00,5.00,0.00,3.00,12.00,11.00,2.00
808.00,2075.00,25.00,18.00,1.00,20.00,94.00,80.00,38.00,86.00,202.00,69.00,135.00,80.00,26.00,2.00,44.00,13.00,49.00,69.00,208.00,11.00,32.00,13.00,149.00,43.00,466.00,0.00,16.00,3.00,72.00,1016.00,76.00,5.00,7.00,241.00,185.00,436.00,188.00,101.00,14908.00,964.00,1157.00,1376.00,379.00,1072.00,78.00,14.00,123.00,1183.00,716.00,356.00,3960.00,3995.00,554.00
21.00,38.00,1.00,0.00,0.00,0.00,33.00,17.00,4.00,2.00,85.00,10.00,1.00,6.00,2270.00,146.00,2068.00,233.00,142.00,631.00,5698.00,294.00,105.00,274.00,262.00,1019.00,622.00,0.00,296.00,64.00,304.00,1620.00,2379.00,274.00,521.00,2666.00,2186.00,806.00,2516.00,70311.00,3746.00,5715.00,34398.00,30429.00,7806.00,1022.00,4079.00,5102.00,3631.00,22597.00,3140.00,1340.00,14772.00,23773.00,2526.00
6428.00,10494.00,236.00,52.00,5.00,90.00,671.00,454.00,153.00,13.00,2186.00,497.00,70.00,202.00,32.00,0.00,15.00,0.00,201.00,2280.00,25.00,1.00,34.00,43.00,162.00,168.00,465.00,0.00,1.00,0.00,0.00,12.00,410.00,12.00,1.00,2.00,577.00,3.00,248.00,278.00,10264.00,3572.00,15315.00,3346.00,1293.00,3946.00,6541.00,1315.00,1291.00,7007.00,17457.00,21155.00,74016.00,29144.00,1446.00
1740.00,1131.00,24.00,10.00,0.00,6.00,47.00,32.00,92.00,9.00,323.00,66.00,2.00,24.00,225.00,3.00,110.00,8.00,181.00,1094.00,0.00,2.00,122.00,292.00,693.00,695.00,2347.00,0.00,72.00,64.00,224.00,10268.00,399.00,27.00,39.00,259.00,175.00,129.00,320.00,297.00,5488.00,9570.00,8177.00,29892.00,3968.00,252.00,568.00,7868.00,527.00,2803.00,3106.00,2530.00,26025.00,4570.00,1560.00
9021.00,30936.00,414.00,968.00,93.00,223.00,3740.00,1380.00,737.00,1395.00,3704.00,649.00,1388.00,883.00,5622.00,175.00,8556.00,4290.00,1192.00,1616.00,21375.00,1055.00,1743.00,5607.00,6392.00,10800.00,4476.00,0.00,38703.00,8432.00,41360.00,46287.00,64394.00,386.00,1442.00,22514.00,3251.00,11898.00,6289.00,18823.00,189428.00,6367.00,30477.00,25513.00,8047.00,18992.00,1124.00,13396.00,87539.00,11099.00,4693.00,4513.00,30055.00,75059.00,7651.00
5136.00,11395.00,114.00,176.00,6.00,65.00,630.00,248.00,389.00,3973.00,9262.00,1130.00,1342.00,2170.00,1161.00,23.00,1174.00,752.00,786.00,1037.00,6937.00,345.00,368.00,859.00,1677.00,2903.00,3451.00,0.00,5190.00,3384.00,14442.00,15649.00,18953.00,262.00,829.00,9435.00,3372.00,6005.00,3487.00,3687.00,67229.00,14169.00,126349.00,20349.00,1369.00,3524.00,1419.00,2403.00,14920.00,18582.00,3778.00,4911.00,65886.00,35015.00,3136.00
2454.00,2821.00,9.00,40.00,1.00,10.00,56.00,35.00,62.00,491.00,1284.00,56.00,47.00,30.00,372.00,4.00,204.00,136.00,878.00,339.00,2053.00,103.00,82.00,180.00,374.00,711.00,564.00,0.00,1224.00,1019.00,3486.00,8924.00,7693.00,80.00,301.00,3646.00,1340.00,1429.00,1321.00,531.00,18019.00,2400.00,7021.00,6536.00,3431.00,699.00,2225.00,2046.00,11787.00,11098.00,492.00,764.00,10682.00,11244.00,2750.00
529.00,755.00,3.00,8.00,0.00,2.00,18.00,11.00,9.00,15.00,78.00,9.00,20.00,13.00,76.00,2.00,83.00,57.00,25.00,226.00,458.00,23.00,40.00,91.00,210.00,283.00,97.00,0.00,344.00,226.00,1193.00,3013.00,1150.00,11.00,24.00,468.00,218.00,289.00,479.00,337.00,6801.00,1911.00,11674.00,989.00,362.00,20115.00,2502.00,542.00,1345.00,10417.00,2994.00,4367.00,115322.00,12690.00,1287.00
347.00,487.00,3.00,7.00,0.00,1.00,19.00,7.00,5.00,9.00,48.00,6.00,13.00,8.00,52.00,1.00,55.00,37.00,15.00,93.00,935.00,48.00,36.00,85.00,230.00,243.00,58.00,0.00,219.00,147.00,746.00,258.00,707.00,5.00,14.00,326.00,271.00,198.00,266.00,189.00,2842.00,1101.00,4512.00,4614.00,8344.00,21969.00,4397.00,153.00,739.00,490.00,189.00,268.00,4836.00,2051.00,458.00
9.00,16.00,0.00,0.00,0.00,0.00,3.00,2.00,5.00,0.00,48.00,6.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,256.00,0.00,0.00,1.00,0.00,5.00,0.00,46.00,0.00,0.00,0.00,0.00,350.00,84.00,0.00,1.00,7.00,986.00,13.00,610.00,516.00,1012.00,2692.00,2900.00,1207.00,541.00,12788.00,467.00,189.00,317.00,2635.00,7278.00,2722.00,50868.00,5731.00,1009.00
72.00,129.00,2.00,1.00,0.00,4.00,31.00,21.00,7.00,0.00,161.00,19.00,2.00,6.00,0.00,0.00,0.00,0.00,104.00,1853.00,26.00,1.00,1.00,1.00,5.00,9.00,472.00,0.00,94.00,0.00,0.00,1539.00,18.00,5.00,1.00,65.00,2192.00,49.00,487.00,211.00,37791.00,3061.00,20870.00,26916.00,1044.00,37535.00,260.00,2095.00,345.00,2337.00,3011.00,3829.00,166016.00,12871.00,3492.00
0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,16.00,3.00,77.00,9.00,1.00,3.00,0.00,0.00,0.00,0.00,441.00,503.00,1.00,1.00,107.00,268.00,131.00,92.00,66.00,0.00,75.00,6.00,16.00,7831.00,178.00,5.00,3.00,124.00,1635.00,63.00,1614.00,1536.00,34761.00,4655.00,82525.00,4137.00,2567.00,11656.00,9012.00,2184.00,2287.00,118020.00,35570.00,34697.00,76209.00,60433.00,3616.00
1850.00,1087.00,19.00,9.00,2.00,42.00,311.00,211.00,271.00,372.00,3403.00,778.00,80.00,367.00,99.00,0.00,46.00,1.00,2889.00,2316.00,3244.00,100.00,178.00,176.00,662.00,1588.00,2272.00,0.00,2079.00,56.00,535.00,17534.00,23734.00,448.00,428.00,1138.00,7773.00,345.00,10897.00,7586.00,109297.00,17773.00,132700.00,28985.00,9685.00,29095.00,3135.00,13766.00,19367.00,31682.00,115218.00,23652.00,109243.00,62702.00,3490.00
87.00,524.00,20.00,22.00,0.00,1.00,9.00,4.00,13.00,46.00,227.00,38.00,8.00,21.00,34.00,0.00,26.00,1.00,46.00,198.00,1004.00,53.00,24.00,43.00,103.00,263.00,1185.00,0.00,22.00,34.00,1416.00,234.00,129.00,40.00,36.00,1243.00,802.00,70.00,431.00,519.00,4061.00,9185.00,58379.00,5280.00,362.00,3084.00,887.00,1117.00,1577.00,7749.00,10824.00,3139.00,10815.00,6096.00,3210.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,445.00,107.00,9.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,0.00,586.00,11.00,128.00,296.00,538.00,51.00,6.00,0.00,129.00,8.00,173.00,96.00,14519.00,1436.00,108.00,3536.00,403.00,4622.00,497.00,2588.00,1558.00,18964.00,13108.00,14737.00,30212.00,24863.00,613.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,23.00,1.00,1.00,1.00,5.00,12.00,27.00,0.00,80.00,0.00,0.00,529.00,36.00,2.00,3.00,2.00,587.00,17.00,359.00,550.00,3418.00,1247.00,5870.00,341.00,256.00,4018.00,777.00,142.00,466.00,5685.00,5261.00,332.00,29067.00,363387.00,1350.00
715.00,458.00,8.00,4.00,0.00,1.00,6.00,4.00,73.00,2.00,99.00,12.00,1.00,3.00,6.00,0.00,3.00,0.00,1686.00,252.00,177.00,2.00,132.00,315.00,748.00,750.00,1663.00,0.00,1.00,46.00,156.00,55.00,143.00,16.00,17.00,239.00,120.00,66.00,204.00,8.00,1995.00,1220.00,4946.00,3625.00,1985.00,599.00,1753.00,631.00,1470.00,4273.00,2967.00,1593.00,18000.00,7045.00,51579.00
