0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,472,2818,0,0,0,0,9,0,0,0,0,0,0,0,297,3239,22580,204,321,5176,1116,292,0,1442,0,191,0,15,0,0
210,1,54,308,256,121,134,0,2,51,52,13,7,1,5026,29,19,14,75,447,36,0,5389,157,385,39,126,0,6477,161,29,13,23,990,7239,299,3987,1025,41,1580,71,314,132,778,0,48,293,126,749,2
0,0,0,0,0,0,50,0,1,0,0,0,22,0,0,0,151,13,0,0,68,0,49,118806,106682,90,136,0,845,836,367,0,0,609749,0,0,0,0,0,0,0,32,0,0,0,3,324,0,244,0
0,5,7,313,13,0,293,22,0,0,0,314,76,0,0,0,118,25,180,60,293,30,8,1348,5205,40,23,0,235,119,10,0,0,35410,9980,12,95,127,431,0,17,171,15,52,0,7,44,3,77,4
0,0,13,129,107,717,90,34,9,118,491,62,26,8,7351,125,100,35,14,45,1265,1944,140,975,235,13545,541,0,2684,3355,85,568,219,5240,53558,337,262,4577,281,1817,967,800,2582,12019,0,201,12074,103,167,3
42101,1852,1068,4678,13770,25884,7313,941,144,34,80,209,2558,3,34734,1633,1739,15,3229,58,2807,221,1631,10026,1445,1452,10089,0,43847,8695,523,79,4128,10500,4212,351,1644,1575,135,2159,64,126,22,1990,0,191,1797,3729,809,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,0,21,250,253,1518,1034,396,268,0,19,3371,3730,0,0,0,410,351,601,6252,10028,2166,1484,4639,1989,828,1486,0,264914,779,2151,7,3,188978,130204,126,1044,157700,412,2224,31112,7299,570,14891,0,1585,1920,1563,88453,1293
0,0,1,0,51,33,10,3,7,1,3,0,6,0,0,0,0,0,28,0,2324,68,5,1308,2107,6,934,0,2581,52055,388,1,269,840085,7070,73,311,1176,0,250,25,18,40,799,0,32,189,69,1047,0
105,3,11,61,68,984,115,1,1,145,258,183,198,24,22396,644,154,19,65,152,124,8,40,801,128,36,47,0,1148,875,555,537,78,18755,724,31,59,2078,825,7739,2656,240,276,2191,0,66,200,51,3568,0
0,0,0,0,0,380,451,1930,631,0,1637,0,7114,2,72167,1212,317,428,10261,3388,12276,600,5014,21141,5712,3744,3970,0,41176,88063,1532,190180,20127,1700,229185,3220,11741,34521,3284,42136,1938,23553,18269,34704,0,1444,3827,1111,11596,40
0,0,0,0,20,35,69,99,272,0,0,230,347,2,65,50,21,16,39,197,911,147,52,334,201,59,183,0,858,2282,23,432,72180,3242,24403,353,2651,2564,3522,10252,1675,4164,1063,1955,0,257,774,523,630,0
45493,2374,452,1074,21685,155358,29776,75,447,3298,19125,2947,9912,35,828673,13728,38033,90,1925,25,1743,24,463,117,399,51,836,0,1709,11199,198,14448,2137,12123,238064,785,1151,39136,1020,44516,816,90128,27164,186087,0,2715,9123,1562,1496,0
104341,7075,3810,21576,36100,58571,20460,66389,15539,3790,4471,28773,46956,260,716951,10742,8284,10510,333631,253651,221570,12765,12932,114701,38449,15939,19081,0,206519,85675,6884,84844,7364,784197,124329,32973,273961,266480,26405,348418,71539,6569,5797,45060,0,8078,16936,22572,42806,167
0,0,0,0,0,1155,49,14,8,134,80,35,5,30,28493,514,414,0,3807,2,993,517,373,822,65,222,717,0,0,3979,122,455,693,23592,81211,824,1194,9515,362,34144,8395,2969,1327,19493,0,286,987,279,2366,0
0,886,118,419,1270,817,1446,29,48,237,1858,3236,2185,3,969,76,8775,53,3750,252,4644,1914,1147,22913,503,1177,3354,0,0,14547,464,1094,185,102302,212485,8172,1782,21279,493,52335,69570,3096,1890,40814,0,1512,3133,396,6387,0
80891,6437,4568,15491,23467,57014,14860,30449,3379,1744,5982,1186,24857,34,1193198,4143,11481,1236,55569,100388,41303,4249,3193,54180,13293,7986,5975,0,34032,36587,1817,43133,1638,241392,483091,9787,131790,105154,617,4736,186,6061,4379,48094,0,1667,7263,2306,4869,138
1279,87,66,985,1008,261,279,1762,369,1132,81,192,2980,57,16880,132,7,83,2461,3107,5101,164,139,6477,795,113,518,0,2334,4341,110,1631,885,8875,37662,357,22394,67228,19487,305,0,2085,379,2813,0,145,823,983,0,0
0,0,0,0,8097,475,3083,7206,6937,2658,6492,18249,0,11,1488977,5078,70,5404,176572,48083,104859,7360,7681,107816,24847,6965,10373,0,139329,64066,3894,2969,3215,240048,46743,5576,0,80786,2224,293180,0,13600,7495,10964,0,3092,5810,9889,27141,0
0,0,0,0,1399,2993,823,294,0,452,0,225,0,143,379413,2850,0,0,822,0,2264,639,0,1232,228,0,556,0,3151,1561,132,5319,759,33542,77177,4945,6526,7820,14,5147,99087,6687,3515,52192,0,1256,2040,807,449,0
1386,52,21,198,656,901,440,0,0,401,198,311,0,2,25948,209,557,112,4935,0,3402,923,684,25463,1278,351,700,0,12800,9549,354,95,120,0,21774,950,2202,54099,29666,651187,127110,72905,2183,5557,0,287,325,116,266,0
0,0,0,0,358,1847,254,17,23,64,270,28,2,3,339311,1376,410,167,9319,3064,6257,241,607,452,1248,853,3205,0,11951,13736,384,1304,402,41438,235448,3785,2847,60944,6770,69924,10021,49751,85001,79123,0,1558,5198,1944,3599,47
132427,2105,1144,3144,10802,312316,32268,878,4111,3912,6035,6061,12517,464,1412275,22063,19260,1522,264778,8335,37172,8666,5607,52744,13800,6264,9414,0,36658,69421,3737,69852,15827,652191,1333996,12881,22686,157276,16018,189488,101533,85077,111346,918255,0,11353,26747,9216,47651,62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,157,0,0,0,0,366,0,0,0,0,0,0,0,0,5081,3397,0,0,0,0,0,0,0,0,166,0,0,24,5607,1626,813,1670,0,3919,7221,4564,8254,30711,0,16978,2447,53,898,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2381,0,446,16,32,34,19,195,171,0,0,1340,21,114,0,4286,5722,0,0,0,0,0,2093,882,4672,18050,0,215,11849,1863,69,0
0,0,0,0,0,0,120,34,62,0,0,13,0,5,17436,320,457,11,3081,0,1563,0,0,21,169,657,1614,0,0,1715,140,852,360,20178,8600,530,264,2816,166,1192,692,2550,1412,11483,0,178,381,784,1244,0
35750,703,309,106,6561,81219,6660,401,0,2250,4269,182,12,37,118116,12464,13057,659,20653,0,0,1003,546,0,1388,421,1682,0,0,10892,494,1162,317,20318,131845,365,2511,230380,3466,35148,4067,20563,12697,72026,0,833,5727,1635,3552,0
2,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,35,0,344,269,166,0,0,597,92,0,0,452,1563,0,0,0,0,0,0,0,23,1,0,0,0,0,42,58
