435240,20048,15008,61437,176883,360565,92353,171439,36691,20360,26679,86617,125833,1471,4457493,68290,61699,5513,311826,330786,424024,29589,67066,435296,67336,76949,107181,0,895846,320648,38104,567949,44584,2505062,853098,61872,393038,2132727,185129,2429135,491269,60457,64208,320462,0,24751,89305,56551,224843,311
767066,24868,31144,191584,616723,639537,174518,320466,87236,47369,103057,199642,286707,58426,3842036,93392,260575,5735,1119554,182551,275736,7225,26872,196476,57887,24138,50406,0,349159,380766,16981,111912,65526,1577038,2519874,81811,470701,948073,98864,677138,230179,252334,259335,985987,6229519,46679,256924,92970,214496,1337
3235711,156658,198304,805621,505675,1407783,498304,377081,236830,156320,319258,847395,1305852,481166,12439819,605278,367727,22555,1890490,590975,542745,13650,47004,436035,120614,47460,74255,0,571114,1049643,28464,263302,56447,2108500,5364278,178788,653274,527695,61128,702178,116172,245301,762042,3020999,0,28338,40828,43983,223007,3847
78239,679,2790,3951,66714,127132,19439,25289,12095,12465,14658,28480,37006,20950,1533395,47424,73672,935,177762,115750,63416,2542,9717,154408,5960,8199,21628,0,87837,86452,8335,173669,14474,431492,671329,19187,163114,940849,69247,557403,163476,154916,295801,306271,468159,10153,28172,26051,50373,113
63399,1941,2608,13376,13423,34593,14286,14805,5869,10311,13184,12862,28790,24132,1076208,38673,26988,2752,104827,24787,38996,24855,2481,24923,5685,2179,8711,0,57508,33306,2389,16610,19858,158480,328365,17634,55174,45953,2054,60532,18836,13113,11268,90966,0,1684,3342,2055,16556,161
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
