0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,662.59,0.00,280470.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10191.47,440.66,50181.72,7468602.64,881198.20,0.00,370644.76,2808916.71,780900.12,168443.25,3539.11,1717.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259244.66,0.00,263520.52,0.00,0.00,0.00,1193.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3702.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1589.05,0.00,0.00,0.00,0.00,0.00,9619.93,716650.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42333.57,0.00,629.49,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83541.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1712517.53,0.00,0.00,310126.29,0.00,663.91,0.00,0.00,42125.73,211921.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,761.68,287.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1306.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,402.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.51,4.11,7163.65,4467.25,32852.27,0.00,13305.36,189277.16,2718.73,10426.03,96.20,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9037.94,12155.05,0.00,1348.27,0.00,0.00,0.00,0.00,9.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,55.51,0.00,102.42,1373.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.16,55.15,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18884.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492.84,0.00,0.00,0.00,182820.14,0.00,901720.60,463019.00,0.00,78714.33,0.00,1212.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.56,14.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10245.77,0.00,0.00,36.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,718.97,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3686.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.10,0.00,0.00,0.00,0.00,0.00,0.00,620.94,0.00,0.00,825.79,0.00,1811.65,0.00,210.53,0.33,0.00,1.96,83383.19,0.00,0.00,0.00,9829.55,0.00,0.00,0.00,1245425.10,236.37,0.00,0.00,0.00,28.17,0.00,0.00,0.00,0.00,0.00,0.00,9.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11030.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.59,768785.60,4.05,0.00,1347.55,916.20,378161.30,0.00,0.00,232911.74,3226396.01,34176.47,0.00,55.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7766.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.10,2190.08,0.00,0.00,1131.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.78,0.00,0.00
185681.13,36534.42,2730.27,16163.40,1039.97,0.00,0.00,0.00,788.29,0.00,492.53,312.12,4.79,0.00,0.00,296.03,1476740.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2108815.02,0.00,0.00,0.00,7.12,0.00,0.00,88.26,932.73,101.63,0.00,0.00,0.00,19.01,1937717.64,426.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1137.85,0.00,0.00,0.00,0.00,0.00,0.00,159.31,648704.91,0.00,14.80,80.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.94,0.00,157.47,0.00,0.00
4233.50,741.93,71.63,287.59,19.26,0.00,0.00,0.00,14.10,0.00,10.88,4.66,0.05,0.00,3.85,4.56,0.00,54.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.34,0.00,0.00,59.32,0.00,0.00,0.00,0.00,0.00,0.10,0.00,9.70,6218.85,0.00,0.00,0.00,2880.92,0.00,0.00,99.73,0.00,26054.57,0.00,0.00,0.00,0.00,0.00,0.58,0.00,1.55,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.22,0.00,0.00,0.00,0.00,0.00,0.00,8.48,33.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.74,0.00,3.07,0.00,0.00
152918.24,25217.20,1293.48,21638.27,1396.41,0.00,26628.17,0.00,1068.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,697227.53,17292.14,40.82,49.78,8340.84,0.00,12502.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1436018.98,0.00,493.33,147002.90,2802.09,11242.11,1349.58,0.00,706378.54,597.99,15405.76,73396.83,580.93,527.03,45.19,0.00,1328.56,47728.97,0.00,0.00,0.00,1178780.85,73.92,0.00,253499.51,0.00,179983.18,16516.22,1928.59,6.30,0.00,0.00,9.33,1.39,0.00,55.95,0.00,154.41,14.38,0.00,43398.24,8485.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1037.58,0.00,0.00,6.33,48.92,1.28,0.00,4625.34,780680.44,0.00,146.63,103.11,0.00,0.00,0.00,0.00,0.09,0.00,0.00,391.53,146016.29,2594.98,1156.46,3718.57
15672.00,6754.73,438.30,374.79,54.75,185.84,146.13,5.91,0.00,0.00,0.00,0.00,2.17,10.16,0.13,0.00,17.42,0.00,0.00,572860.38,0.00,0.00,125459.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6284148.50,952035.06,0.00,0.00,0.00,0.00,0.00,33397.98,0.00,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19437.73,0.00,0.00,0.00,5.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.70,0.00,5.26,108.43,0.00,0.00,2226.18,2266214.30,0.00,8.85,6491.18,0.00,0.00,0.00,0.00,98.47,0.00,0.00,75466.59,0.00,351.91,72.02,0.00
28648.84,11683.11,989.09,837.57,610.70,270.81,217.01,8.48,321.19,0.00,0.00,0.00,3.85,12.16,0.11,0.00,21.52,3.62,0.00,0.00,2200.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4909.80,0.00,0.00,0.00,0.00,0.00,0.00,22010.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9324.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.36,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.93,26.29,2.54,137.53,0.00,0.00,13248.24,41864.09,0.00,37.78,26.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54719.04,0.00,7.42,112.62,0.00
1422.48,513.84,358.81,1633.33,2670.02,27.70,21.62,0.88,1548.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18804.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2657.40,61426.07,0.00,0.00,6974876.91,0.00,0.00,0.00,0.00,0.00,0.00,1923.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.24,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.10,117.90,1.05,10.10,0.00,0.00,298006.86,1451655.76,0.00,28.33,860.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,268547.24,0.00,0.84,11.86,0.00
0.00,0.00,568.61,3942.05,4664.50,0.00,0.00,0.00,2762.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2294.75,0.00,0.00,0.00,0.00,0.00,31377.93,0.00,0.00,306.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4799.33,634827.60,2668.32,0.00,6244.27,0.00,0.00,989975.66,0.00,104433.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80916.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.46,0.00,0.00,0.00,214.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,711.14,220.64,0.00,0.00,0.76,0.00,999.94,1374841.39,0.00,33.41,6123.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,479720.35,0.00,397.45,42.90,0.00
27437.16,6142.46,521.86,2164.84,163.85,14.43,204.79,6.56,31.73,0.00,0.00,22.17,0.00,104.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,544.16,0.00,0.00,0.00,0.00,0.00,0.00,1798.94,0.00,0.00,0.00,0.00,0.00,0.00,8722.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.37,0.00,0.00,0.00,231.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.41,0.00,0.00,0.00,3.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.67,0.00,0.00,0.00,0.00,0.51,47.81,73.16,277.98,0.00,2003.82,1139.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.47,0.00,2929.56,0.00,0.00
1331411.09,453952.33,114864.27,202677.58,18453.31,21122.88,2344.71,276.46,13831.92,2.57,75941.52,399.39,0.00,2475.12,24405.24,22894.96,122063.83,0.59,0.00,272.80,0.00,1317.41,37061.95,0.00,320.59,0.00,0.00,0.00,0.00,41284.95,0.00,0.00,0.00,854957.44,0.00,0.00,0.00,45.49,0.00,0.00,0.00,570561.43,0.00,0.00,0.00,0.00,0.00,0.00,20.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,33.11,179.37,0.00,0.00,6961.56,6105.19,608.67,0.56,0.00,5878.10,0.00,6692.21,0.00,0.00,0.00,2201.42,101965.39,0.00
241.88,116.49,78.44,44.13,0.00,2.53,25.52,0.81,0.00,0.00,0.00,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,257.75,0.00,0.00,0.00,0.00,0.00,0.00,0.01,83.51,0.00,0.00,0.00,7.61,3.18,0.00,0.00,47.31,0.00,0.00,1157.51,0.00,243.26,0.00,180.72,0.00,0.00,70.32,0.00,3854055.07,0.00,0.00,0.00,0.00,3606.07,236.82,0.00,0.00,0.00,13777.32,0.00,985.86,0.00,0.00,0.06,217.31,523.00,390454.05,109.36,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,21.13,0.00,0.00,5.42,0.00,0.00,0.00,0.00,0.00,0.48,5.74,0.00,1041.10,0.00,2.16,535.58,0.00,0.00,0.00,802.48,262.17,0.00,3463.15,77.21,0.00,364.65,4244.87,0.00
3340.57,1542.80,184.55,83.41,8.84,64.41,63.66,2.07,0.00,0.04,1020.88,198.43,3.19,713.80,121.26,29.45,833.66,0.08,190.48,0.00,0.00,0.00,0.00,0.25,0.00,0.00,8380.10,0.00,0.00,0.00,0.00,0.00,0.00,2880.70,27555.36,0.00,34391.83,1177.34,2657.19,0.00,0.00,0.00,0.00,16445.01,0.00,0.00,0.00,0.00,195.80,0.00,0.00,76.08,0.00,3250016.78,1274698.29,0.00,32980.87,0.00,8921.36,320.71,0.00,0.00,141.77,11922.56,0.00,1068.10,0.00,0.00,0.06,247.10,0.00,864046.71,11013.52,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,16.68,0.00,0.00,687.95,1120.92,0.00,5.41,3.70,0.00,0.00,0.00,876.44,0.00,0.00,3799.58,79.72,0.00,1.48,4537.82,0.00
0.00,0.00,18.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.62,6.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4038.07,0.00,0.00,0.00,0.00,0.00,0.00,2383.28,0.00,10.36,0.00,0.00,0.00,0.00,0.00,0.00,446.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.80,0.00,348200.08,12944.20,0.00,0.00,0.00,9126.96,25527.45,384.77,0.00,45.78,144.83,0.00,848.18,13.97,0.00,0.00,27.35,0.00,53979.08,1503.00,0.00,0.00,0.00,0.00,0.00,0.00,1834.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.96,1556.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.92,15143.62,0.00
51.74,54.59,30.47,4.52,1.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,339952.25,0.00,0.00,0.00,0.00,0.00,0.00,845.76,1149758.89,0.38,41.78,0.00,0.00,0.00,2379.47,0.00,65552.59,206.39,0.00,0.00,0.00,0.00,1.98,952.68,0.00,0.00,738.04,0.00,1422466.07,0.00,0.00,12919.30,0.00,244.12,0.00,5.49,0.00,0.00,0.00,286.26,2.60,0.00,43.11,0.00,1461.78,2.56,65808.67,51218.71,11.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.27,134.09,0.00,0.00,0.00,0.00,27338.56,1421066.97,0.00,0.00,26.40,0.00,0.00,0.00,0.00,3.30,0.00,650.57,36244.81,1210.84,3.82,0.47,330.41
139.04,136.90,80.17,11.21,4.63,0.00,0.00,0.00,0.00,0.01,96.24,192.36,28.28,40.60,0.55,270.02,7.79,8.93,101.43,38.58,0.08,47.28,0.00,0.00,0.00,0.00,32.04,0.00,0.00,735469.17,0.00,0.00,0.00,0.00,16.06,164.70,4071177.05,0.00,10557.12,5515.49,162.54,0.00,0.00,0.00,247938.18,25100.57,0.00,0.00,0.00,0.00,5.31,0.00,0.00,0.00,1980.61,0.00,2975017.13,235705.77,0.00,50745.90,0.00,1497.91,228620.85,18.43,0.00,0.00,35.14,615.43,5.65,0.00,115.83,0.00,1191.36,6.87,185597.34,281109.65,2823.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,341.42,0.00,0.00,0.00,0.00,0.00,50239.74,1030972.24,0.00,240.36,70.51,0.00,0.00,0.00,0.00,3071.05,0.00,1762.20,144005.10,3294.81,751.11,1.25,873.07
