0,0,0,132255.87,2712960.43
1832406.1,0,0,265169.83,9455663.04
47665.5,0,0,78783.54,2094561.66
1609849.18,0,0,93972.18,3251908.78
2691575.17,0,0,32135.52,979450.04
0,0,0,235938.02,725615.58
0,0,0,17738.4,643318.38
1392.84,0,0,680.47,2790.53
8521291.01,0,865.52,0,598166.53
112851.97,0,0,5026.9,79124.35
447489.16,0,116431.57,142104.65,677002.83
0,0,63876.35,304843.18,1514686.97
0,0,2073.58,3721.41,15854.26
0,0,4010.1,25493.61,196583.91
0,0,74441.77,-1687.05,457218.08
0,0,15066.1,0,1214753.26
0,0,13884870.64,588130.11,6938170.38
0,0,12881.46,2478.74,0
0,0,1872472.36,28791.08,63009.22
0,0,301562.83,17463.95,394286.55
0,0,11243.57,14.51,2859.36
409741.38,0,0,27793.1,0
4614919.25,0,0,81536.45,132718.34
0,0,0,248.05,5638.2
0,0,0,0,0
0,0,0,32670.84,292626.8
174026.71,0,0,40251.43,115070.69
15226.91,0,0,6283.66,31491.86
11182496.78,0,0,8032.17,8121933.54
13237920.5,0,0,66447,7635389.06
0,0,0,386756.98,9702427.61
0,0,0,0,2337.28
0,0,0,0,0
780615.02,0,0,619895.07,11074914.82
2581255.7,0,0,0,99419.65
12506603.17,0,0,-60463.07,1531382.18
7416476.33,0,0,1094799.04,7386665.74
1421893.64,0,0,6251.63,441840
16577685.72,0,0,990029.35,17025254.37
13165643.08,0,0,572300.01,10341455.19
36454270.58,0,0,193873.63,767868.24
18836848.6,0,0,524690.82,8272737.3
38623351.7,0,0,4428.77,2045980.97
12611414.15,0,0,111295.51,3741548.33
27828479,0,0,671356.26,17191871.86
156304.03,0,0,61031.31,3333571.15
7395952.16,0,0,58506.58,3219952.15
62703012.84,0,0,875862.91,92607792.5
616787.29,0,0,63000.82,1682308.14
3169912.4,0,836906.65,78038.14,3110104.48
3034721.86,0,0,97833.93,228278.07
512764.6,0,0,356218.55,1179791.63
2912909.99,0,0,566278.21,5194384
2473545.96,0,1736241,2247678.31,28907792.58
15837541.66,0,0,1701552.77,18546874.53
1029720.58,0,0,0,689867.38
0,0,0,296439,6693343.46
0,0,0,254820.95,8512279.12
6398540.1,0,0,1327431.01,4195632.47
8147655.72,0,0,161333.68,9733153.55
0,0,0,244969.42,3346231.1
0,0,0,996002.45,4938426.55
0,0,30253.2,146194.29,1748192.99
567634.95,0,718060.99,383316.96,37697654.11
0,0,211757.63,2107339.79,20341032.74
2138608.28,0,4818909.76,130719.1,30818922.87
966926.11,0,133789.51,330030.52,229728.28
0,0,219150.92,24914.22,148255.1
32879.89,0,1931222.91,80028.58,127232.71
112720.43,0,928134.15,274518.93,366763.09
2821875.18,0,0,1277901.1,419335.76
5756600.46,0,5004437.83,0,20989440.49
1711168.3,0,588090.04,20082.03,5078135.36
115292.37,0,0,0,90302.21
32552140.58,0,0,0,0
3293552.55,0,0,0,85506.65
1392956.7,0,0,0,28288.44
0,0,0,0,340252.61
3959392.82,0,139199139,0,0
0,0,133850949,0,0
0,0,30050613.77,0,0
12684908.01,0,1890295.8,830055.19,12075220.43
20733517.99,0,19604381.19,0,0
21785352.33,0,3246437.41,1425555.84,20738260.89
40226199.32,0,5994479.06,2632259.17,38292766.79
1160159.03,0,84675.1,1143.67,123052.04
11225055.3,0,6909191.46,93319.27,1625960.64
3290739.85,0,1694281.25,22883.88,1036820.92
137348.99,0,43840.14,592.13,8613.98
14989697.73,0,4254743.6,31392.12,3031117.97
988457.31,0,1686473.53,22778.42,1176024.2
2238916.59,0,0,0,0
250313.62,0,0,0,138901.35
11333418.82,0,0,0,2694336.49
112401962.9,0,0,0,24200289.19
46278984.22,0,0,0,4902122.02
12076545.25,0,0,0,1064840.25
2855475.4,0,0,0,409859.07
6135966.74,0,0,0,406157.23
17322.57,0,0,0,941.45
20697743.75,0,0,0,32847.31
2171009.21,0,1807844.75,0,1854686.22
5938413.16,0,0,0,135448.71
1444328.18,74584599.11,0,0,424867.22
47374641.16,22708510.81,0,0,66522.34
18519391.39,6868571.4,0,0,486501.71
0,5997468.43,0,0,0
1342735.43,0,414728.84,0,661138.14
21737037.51,0,0,0,3138479.46
3193534.13,0,0,167230.93,51502.81
